Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU446214,10-2,2018-04-12 10:58:32.589,Completed,Spain,100,Gas y Electricidad Generación S.A.U.-C.T. Son Reus,5009279,GAS Y ELECTRICIDAD GENERACION SAU,European Commission,100,EU Allowance deletion,5016380,European Commission,99960,Details
EU447411,10-72,2018-04-12 10:58:25.117,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Romania,100,S.C. BIOENERGY SUCEAVA SRL,5024288,S.C.BIOENERGY SUCEAVA S.A.,382,Details
EU447393,10-0,2018-04-12 10:57:25.794,Completed,United Kingdom,100,Gazprom Marketing & Trading (TRADING ACCOUNT),5017318,Gazprom Marketing & Trading Limited,United Kingdom,100,Gazprom Marketing & Trading Retail (Trading Account),5017319,Gazprom Marketing & Trading Retail Ltd,10000,Details
EU446217,10-2,2018-04-12 10:57:18.093,Completed,Spain,100,"Gas y Electricidad Generación, S.A.U. - Maó",5009459,GAS Y ELECTRICIDAD GENERACION SAU,European Commission,100,EU Allowance deletion,5016380,European Commission,326922,Details
EU447275,10-71,2018-04-12 10:56:48.981,Completed,Romania,100,S.C. BIOENERGY SUCEAVA SRL,5024288,S.C.BIOENERGY SUCEAVA S.A.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,382,Details
EU447195,10-2,2018-04-12 10:56:42.911,Completed,Bulgaria,100,Mondi Stambolijski EAD,5016181,Mondi Stambolijski EAD,European Commission,100,EU Allowance deletion,5016380,European Commission,18519,Details
EU447405,10-0,2018-04-12 10:55:53.427,Completed,Germany,100,innogy SE,5017191,innogy SE,Germany,100,RWEST GmbH IS Trading Account,5016831,RWE Supply & Trading GmbH,65000,Details
EU447193,10-2,2018-04-12 10:54:00.37,Completed,Bulgaria,100,Zaharen kombinat Plovdiv AD,5016179,Zaharen kombinat Plovdiv AD,European Commission,100,EU Allowance deletion,5016380,European Commission,570,Details
EU446176,10-2,2018-04-12 10:52:12.532,Completed,Germany,100,1585 - Anlagenkonto,5015008,RhönEnergie Fulda GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,1266,Details
EU447369,10-2,2018-04-12 10:52:09.731,Completed,Italy,100,AIR DOLOMITI L.A.R.E.,5016489,AIR DOLOMITI L.A.R.E. S.P.A,European Commission,100,EU Allowance deletion,5016380,European Commission,77851,Details
