Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
DK423594,10-0,2009-05-04 14:49:52.269,Completed,Denmark,121,Witty Honour Li,7270,Witty Honour Limited,Denmark,121,Excellent,6573,Daniel Fergere,51000,Details
DE78217,10-0,2009-05-04 14:49:01.434,Completed,Germany,121,1970 - ThyssenKrupp AG Personenkonto,1970,thyssenkrupp AG,Germany,121,1903 - BHF - Bank Aktiengesellschaft Personenkonto,1903,BHF - Bank Aktiengesellschaft,15000,Details
DK423593,10-0,2009-05-04 14:48:55.107,Completed,Denmark,121,Witty Honour Li,7270,Witty Honour Limited,Denmark,121,Excellent,6573,Daniel Fergere,55000,Details
DK423592,10-0,2009-05-04 14:47:51.161,Completed,Denmark,121,Glanbert Holdin,5471,Holdings limited Blue Carbon Management Services Ltd.,Denmark,121,Witty Honour Li,7270,Witty Honour Limited,48000,Details
DE78216,10-0,2009-05-04 14:47:47.722,Completed,Germany,120,87 - Anlagenkonto,87,ThyssenKrupp Steel Europe AG,Germany,121,1970 - ThyssenKrupp AG Personenkonto,1970,thyssenkrupp AG,30000,Details
DE78215,3-0,2009-05-04 14:47:41.364,Completed,Germany,121,Astra Trading FZE (dubai),1964,Astra Trading FZE,United Kingdom,121,Fourleaf,1888,FourLeaf Enterprises SA,51000,Details
DK423591,10-0,2009-05-04 14:47:18.352,Completed,Denmark,121,Glanbert Holdin,5471,Holdings limited Blue Carbon Management Services Ltd.,Denmark,121,Witty Honour Li,7270,Witty Honour Limited,52000,Details
DK423590,10-0,2009-05-04 14:46:45.817,Completed,Denmark,121,Glanbert Holdin,5471,Holdings limited Blue Carbon Management Services Ltd.,Denmark,121,Witty Honour Li,7270,Witty Honour Limited,56000,Details
FR91045,3-0,2009-05-04 14:45:21.366,Completed,France,121,GREEN PRO INVEST,1455,GREEN PRO INVEST SAL,Denmark,121,Glanbert Holdin,5471,Holdings limited Blue Carbon Management Services Ltd.,86000,Details
DK423589,3-0,2009-05-04 14:44:18.91,Completed,Denmark,121,COER2 Holding c,5686,Remy Roche,France,121,DUBUS SA BLX,1205,DHERVILLE,35000,Details
FR91044,3-0,2009-05-04 14:44:04.643,Completed,France,121,GREEN PRO INVEST,1455,GREEN PRO INVEST SAL,Denmark,121,Glanbert Holdin,5471,Holdings limited Blue Carbon Management Services Ltd.,70000,Details
FR91043,10-0,2009-05-04 14:39:38.944,Completed,France,121,ATLAS CAPITAL BLUENEXT SPOT,1417,IOANNIDOU,France,121,GREEN PRO INVEST,1455,GREEN PRO INVEST SAL,156000,Details
FR91042,10-0,2009-05-04 14:38:58.789,Completed,France,121,FIRSTRADE ENERGY,1464,FIRSTRADE ENERGY SARL,France,121,CONSUS FR PWX,1291,KLAPUCKI,126000,Details
FR91041,10-0,2009-05-04 14:38:20.113,Completed,France,121,ELLEASE,1457,ELLEASE,France,121,CONSUS FR PWX,1291,KLAPUCKI,122000,Details
FR91040,3-0,2009-05-04 14:38:01.359,Completed,France,121,Climate Corporation PWX,1192,WEBER,Germany,121,Astra Trading FZE (dubai),1964,Astra Trading FZE,51000,Details
DK423588,3-0,2009-05-04 14:35:39.962,Completed,Denmark,121,B. Concept,7093,B Concept,France,121,BLUENEXT-BCONCEPT,1360,BLOCK,50000,Details
FR91039,10-0,2009-05-04 14:35:12.762,Completed,France,121,BlueNext Détention,1351,BlueNext SA,France,121,ORBEO SAS BLUENEXT,1280,FISCHER,6000,Details
FR91038,10-0,2009-05-04 14:34:10.399,Completed,France,121,TOUCH FUTURE,1407,TOUCH FUTURE,France,121,CONSUS FR PWX,1291,KLAPUCKI,77000,Details
FR91037,10-0,2009-05-04 14:34:02.553,Completed,France,121,EDELWEISS-BLUENEXT,1382,CALVI,France,121,BlueNext Détention,1351,BlueNext SA,6000,Details
DK423587,3-0,2009-05-04 14:34:02.203,Completed,Denmark,121,B. Concept,7093,B Concept,France,121,BLUENEXT-BCONCEPT,1360,BLOCK,45000,Details
DK423586,3-0,2009-05-04 14:33:37.214,Completed,Denmark,121,5482,5483,gabriel cohen,France,121,ELLEASE,1457,ELLEASE,123000,Details
