Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
GB28824,10-0,2009-12-01 09:52:10.24,Completed,United Kingdom,121,MLCE,841,Merrill Lynch Commodities (Europe) Limited,United Kingdom,,,,,166000,Details
GB28822,3-0,2009-12-01 09:51:02.75,Completed,United Kingdom,121,BPGM1,766,BP Gas Marketing Limited,France,121,B P GAS MARKETING LIMITED Détention,1244,ROBERTSON,500000,Details
DE84043,10-0,2009-12-01 09:50:15.617,Completed,Germany,121,1900 - UniCredit Bank AG,1900,UniCredit Bank AG,Germany,120,1179 - Anlagenkonto,1179,J. G. Knopf's Sohn GmbH & Co. KG,3555,Details
DE84041,10-0,2009-12-01 09:47:27.486,Completed,Germany,121,1900 - UniCredit Bank AG,1900,UniCredit Bank AG,Germany,120,1179 - Anlagenkonto,1179,J. G. Knopf's Sohn GmbH & Co. KG,1445,Details
NL12782,3-0,2009-12-01 09:47:25.312,Completed,Netherlands,121,Vattenfall Energy Trading Netherlands N.V.,219,Vattenfall Energy Trading Netherlands N.V.,United Kingdom,121,J ARON & COMPANY TRADING,771,J. ARON & COMPANY LLC,600000,Details
NL12781,3-0,2009-12-01 09:46:44.135,Completed,Netherlands,121,Personal Holding account trading,223,RWE Supply & Trading Netherlands B.V.,Czech Republic,121,"ČEZ, a. s. Osobní vkladový 2",253,"ČEZ, a. s.",250000,Details
DE84042,3-0,2009-12-01 09:44:57.921,Completed,Germany,121,1957 - Commerzbank Personenkonto,1957,COMMERZBANK Aktiengesellschaft,France,121,BNP Paribas Détention,1198,RAJESWARAN,25000,Details
ES1032101,10-0,2009-12-01 09:44:54.917,Completed,Spain,120,"Cerámica Pierola, S.L.",508,"Ceramica Pierola, SL",Spain,121,"Banco Bilbao Vizcaya Argentaria, S.A.",901,"Banco Bilbao Vizcaya Argentaria, S.A.",2137,Details
FR131536,3-0,2009-12-01 09:44:50.02,Completed,France,121,ROYAL BANK OF CANADA,1471,COCHRANE,United Kingdom,121,ICE Clear Trading,1770,ICE Clear Europe Ltd,50000,Details
GB28823,10-0,2009-12-01 09:44:38.69,Completed,United Kingdom,121,MLCE,841,Merrill Lynch Commodities (Europe) Limited,United Kingdom,,,,,909000,Details
CZ9407,10-0,2009-12-01 09:41:21.835,Completed,Czech Republic,120,United Energy - Teplárna Komořany,130,"United Energy, a.s.",Czech Republic,121,"Komerční banka, a.s. Osobní vkladový",318,"Komerční banka, a.s.",10475,Details
