Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU486563,10-36,2019-02-21 01:43:06.915,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1352 - Anlagenkonto,5014682,"Georg-August-Universität Göttingen, Stiftung Öffen",15909,Details
EU486791,10-36,2019-02-21 01:43:06.878,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,050 Sindelfingen HKW,5014525,Mercedes-Benz AG,132431,Details
EU486669,10-36,2019-02-21 01:43:06.782,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Glykol-Fabrik,5018025,BASF SE,3606,Details
EU486644,10-36,2019-02-21 01:43:06.623,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,Berlin Energiezentrale,5015216,Bayer Aktiengesellschaft,37622,Details
EU486517,10-36,2019-02-21 01:43:06.507,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1373 - Anlagenkonto,5014712,K+S Minerals and Agriculture GmbH,49204,Details
EU486798,10-36,2019-02-21 01:43:06.171,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1515 - Anlagenkonto,5014909,InfraLeuna GmbH,92775,Details
EU486828,10-36,2019-02-21 01:43:06.151,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1553 - Anlagenkonto,5014964,VW KRAFTWERK Gesellschaft mit beschränkter Haftung,83229,Details
EU486793,10-36,2019-02-21 01:43:06.14,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,279 - Anlagenkonto,5015291,Ritzenhoff AG,6329,Details
EU486501,10-36,2019-02-21 01:43:05.88,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1864 - Anlagenkonto,5015425,Neptune Energy Deutschland GmbH,527,Details
EU486652,10-36,2019-02-21 01:43:05.795,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Austria,100,KELAG Wärme Prolactal Hartberg,5004109,Kelag Energie & Wärme GmbH,734,Details
EU486667,10-36,2019-02-21 01:43:05.742,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Germany,100,1204 - Anlagenkonto,5014475,CP Kelco Germany GmbH,17456,Details
