Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
RO5556,10-2,2012-04-09 08:22:11.071,Completed,Romania,120,Operator Account,130,SC DE PRODUSE CERAMICE SA,Romania,,,,,1680,Details
JP4026,3-0,2012-04-09 07:45:33.719,Completed,Japan,100,,33,,United Kingdom,121,Mitsui Bussan Commodities Ltd,1699,Mitsui Bussan Commodities Ltd,7817,Details
JP4028,3-0,2012-04-09 06:25:32.975,Completed,Japan,100,,67,,Netherlands,121,"Vattenfall Carbon Fund, VCF",760,Vattenfall Energy Trading Netherlands N.V.,22508,Details
PT1021675,10-2,2012-04-09 01:04:25.243,Completed,Portugal,120,"6208-Unipasta, Pastas Cerâmicas, S.A.",6208,"Unipasta, Pastas Cerâmicas, S.A.",Portugal,100,3-PORTUGAL,3,PORTUGAL,28437,Details
CH8524,3-0,2012-04-06 23:39:07.055,Completed,Switzerland,100,,1047,,Sweden,121,PCF STEM,920,Statens energimyndighet,20624,Details
CH8523,3-0,2012-04-06 23:38:47.69,Completed,Switzerland,100,,1047,,Norway,100,Statens beholdningskonto No2,2,Miljødirektoratet,20624,Details
CH8522,3-0,2012-04-06 23:38:25.872,Completed,Switzerland,100,,1047,,Norway,100,Statens beholdningskonto No2,2,Miljødirektoratet,4053,Details
CH8521,3-0,2012-04-06 23:38:09.198,Completed,Switzerland,100,,1047,,Sweden,121,PCF STEM,920,Statens energimyndighet,4053,Details
CH8520,3-0,2012-04-06 23:37:49.063,Completed,Switzerland,100,,1047,,Finland,100,Valtion tili / YM:FI759,759,Energiavirasto,20624,Details
CH8519,3-0,2012-04-06 23:37:26.599,Completed,Switzerland,100,,1047,,Finland,100,Valtion tili / YM:FI759,759,Energiavirasto,4053,Details
CH8518,3-0,2012-04-06 23:37:10.435,Completed,Switzerland,100,,1047,,Netherlands,100,"Netherlands JI, AAU Purchase Program",9,Nederlandse Emissieautoriteit,30940,Details
CH8517,3-0,2012-04-06 23:36:54.179,Completed,Switzerland,100,,1047,,Netherlands,100,"Netherlands JI, AAU Purchase Program",9,Nederlandse Emissieautoriteit,6081,Details
CH8514,3-0,2012-04-06 23:35:49.343,Completed,Switzerland,100,,1047,,United Kingdom,121,"Deutsche Bank AG, London Branch",1306,Deutsche Bank AG London,10313,Details
CH8513,3-0,2012-04-06 23:35:28.233,Completed,Switzerland,100,,1047,,United Kingdom,121,"Deutsche Bank AG, London Branch",1306,Deutsche Bank AG London,2028,Details
CH8502,3-0,2012-04-06 23:31:40.264,Completed,Switzerland,100,,1047,,United Kingdom,121,Electrabel S.A.,1701,Electrabel S.A.,20627,Details
CH8501,3-0,2012-04-06 23:31:19.723,Completed,Switzerland,100,,1047,,United Kingdom,121,Electrabel S.A.,1701,Electrabel S.A.,4055,Details
CH8496,3-0,2012-04-06 23:29:29.762,Completed,Switzerland,100,,1047,,United Kingdom,121,BP AEI Ltd,1802,BP Technology Ventures Limited,10313,Details
CH8495,3-0,2012-04-06 23:29:12.695,Completed,Switzerland,100,,1047,,United Kingdom,121,BP AEI Ltd,1802,BP Technology Ventures Limited,2028,Details
CH8494,3-0,2012-04-06 23:28:50.685,Completed,Switzerland,100,,1047,,Norway,121,Norsk Hydro ASA Norge,26,Norsk Hydro ASA,10313,Details
CH8493,3-0,2012-04-06 23:28:29.655,Completed,Switzerland,100,,1047,,Norway,121,Norsk Hydro ASA Norge,26,Norsk Hydro ASA,2028,Details
IT32340,10-2,2012-04-06 19:03:15.716,Completed,Italy,120,Operator Account,1624,Eni S.p.A. Divisione E&P,Italy,,,,,28432,Details
IT32339,10-2,2012-04-06 19:02:02.248,Completed,Italy,120,Operator Account,1622,Eni S.p.A. Divisione E&P,Italy,,,,,40566,Details
IT32338,10-0,2012-04-06 18:58:58.302,Completed,Italy,121,ENI,32,Eni S.p.A.,Italy,,,,,514,Details
IT32337,10-0,2012-04-06 18:44:13.394,Completed,Italy,121,ENI,32,Eni S.p.A.,Italy,,,,,1383,Details
IT32336,10-0,2012-04-06 18:44:01.489,Completed,Italy,121,ENI,32,Eni S.p.A.,Italy,,,,,2248,Details
IT32307,10-0,2012-04-06 17:46:26.685,Completed,Italy,121,ENI,32,Eni S.p.A.,Italy,,,,,3009,Details
IT32306,10-0,2012-04-06 17:46:14.204,Completed,Italy,121,ENI,32,Eni S.p.A.,Italy,,,,,9206,Details
IT32305,10-0,2012-04-06 17:46:03.003,Completed,Italy,121,ENI,32,Eni S.p.A.,Italy,,,,,43820,Details
IT32304,10-0,2012-04-06 17:46:02.637,Completed,Italy,121,ENI,32,Eni S.p.A.,Italy,,,,,3044,Details
GB62467,3-0,2012-04-06 17:37:38.45,Completed,United Kingdom,120,Hewett 48/29A,29,Eni Hewett Limited,Italy,121,ENI,32,Eni S.p.A.,3998,Details
GB62466,3-0,2012-04-06 17:35:24.353,Completed,United Kingdom,120,Bacton Gas Terminal,350,Eni Hewett Limited,Italy,121,ENI,32,Eni S.p.A.,81751,Details
IT32330,10-2,2012-04-06 17:13:44.89,Completed,Italy,120,Operator Account,1408,Cartiera Olona Srl,Italy,,,,,7222,Details
IT32327,10-2,2012-04-06 16:54:04.122,Completed,Italy,120,Operator Account,1641,Esselunga spa,Italy,,,,,8957,Details
BE9275,10-2,2012-04-06 16:46:34.989,Completed,Belgium,120,167 AGC Flat Glass Roux,185,AGC GLASS EUROPE,Belgium,100,Cpt Holding Emetteur pour la restitution,3,Belgium,62181,Details
BE9274,10-2,2012-04-06 16:38:49.301,Completed,Belgium,120,164 BENEO-Orafti,182,BENEO-Orafti,Belgium,100,Cpt Holding Emetteur pour la restitution,3,Belgium,88422,Details
BE9273,10-2,2012-04-06 16:32:38.109,Completed,Belgium,120,164 BENEO-Orafti,182,BENEO-Orafti,Belgium,100,Cpt Holding Emetteur pour la restitution,3,Belgium,4000,Details
IT32325,10-2,2012-04-06 16:24:04.283,Completed,Italy,120,Operator Account,1862,MARELLI EUROPE SpA,Italy,,,,,2272,Details
IT32326,10-2,2012-04-06 16:22:51.925,Completed,Italy,120,arvato,2456,Eurogravure Spa,Italy,,,,,25753,Details
IT32324,10-2,2012-04-06 16:13:31.857,Completed,Italy,120,Operator Account,2042,C&T SpA,Italy,,,,,4,Details
IT32323,10-2,2012-04-06 16:13:20.146,Completed,Italy,120,Operator Account,2284,C&T SpA,Italy,,,,,1104,Details
IT32280,10-2,2012-04-06 14:24:29.61,Completed,Italy,120,Conto impianto Davia S.r.l.,3169,Davia S.r.l.,Italy,,,,,399,Details
AT21001,3-0,2012-04-06 14:21:37.138,Completed,Austria,100,Hinterlegungskonto für Versteigerungen,324,Bundesministerium für Nachhaltigkeit und Tourismus,Netherlands,121,Rabobank,295,Coöperatieve Rabobank U.A.,300000,Details
AT20999,10-2,2012-04-06 14:21:12.455,Completed,Austria,120,Technoglas Voitsberg,204,Technoglas Produktions-Gesellschaft m.b.H.,Austria,100,Konto der Vertragspartei,1,Bundesministerium für Nachhaltigkeit und Tourismus,7975,Details
NL22497,3-0,2012-04-06 13:46:35.762,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Zennewijnen,453,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,7187,Details
NL22496,3-0,2012-04-06 13:46:23.777,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Wolfswaard,452,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,11615,Details
NL22495,3-0,2012-04-06 13:46:01.604,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Thorn,450,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,6784,Details
NL22494,3-0,2012-04-06 13:45:48.781,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Schipperswaard,449,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,4641,Details
NL22493,3-0,2012-04-06 13:45:26.888,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Nuance,447,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,1488,Details
NL22492,3-0,2012-04-06 13:45:03.744,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Kijfwaard West,445,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,7371,Details
NL22491,3-0,2012-04-06 13:44:41.751,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Kijfwaard Oost,444,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,3684,Details
NL22489,3-0,2012-04-06 13:44:29.918,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Haaften,442,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,4900,Details
NL22487,3-0,2012-04-06 13:44:07.627,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Doorwerth,439,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,6930,Details
NL22490,3-0,2012-04-06 13:43:35.68,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Heteren,443,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,1478,Details
NL22488,3-0,2012-04-06 13:43:03.08,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Erlecom,440,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,4629,Details
NL22486,3-0,2012-04-06 13:42:31.101,Completed,Netherlands,120,Wienerberger B.V. Steenfabriek Bemmel,436,Wienerberger B.V.,Germany,121,Wienerberger AG,3078,Wienerberger AG,2205,Details
NL22498,10-0,2012-04-06 13:36:53.17,Completed,Netherlands,121,Electrabel S.A.,713,Electrabel NV/SA,Netherlands,,,,,5389,Details
PL23547,10-2,2012-04-06 13:12:46.779,Completed,Poland,120,KOTŁOWNIA,338,Mars Polska Sp. z o.o.,Poland,100,Krajowy rachunek umorzenia,3,POLSKA,16816,Details
BE9269,10-2,2012-04-06 13:10:07.54,Completed,Belgium,120,318 - Struik Foods Belgium,437,Struik Foods Belgium,Belgium,100,Cpt Holding Emetteur pour la restitution,3,Belgium,5476,Details
BE9268,10-2,2012-04-06 13:02:13.254,Completed,Belgium,120,318 - Struik Foods Belgium,437,Struik Foods Belgium,Belgium,100,Cpt Holding Emetteur pour la restitution,3,Belgium,1,Details
PL23546,10-0,2012-04-06 12:58:07.486,Completed,Poland,120,ELEKTROWNIA PĄTNÓW II,1055,Elektrownia Pątnów II,Poland,121,Vertis Zrt,572,Vertis Zrt.,10000,Details
PL23545,10-0,2012-04-06 12:57:48.777,Completed,Poland,120,ELEKTROWNIA PĄTNÓW,40,Zespół Elektrowni Pątnów-Adamów-Konin SA,Poland,121,Vertis Zrt,572,Vertis Zrt.,20000,Details
