Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
IT36006,3-0,2013-04-10 12:56:53.726,Completed,Italy,120,Operator Account,1521,SONOCO ALCORE DEMOLLI srl,Italy,100,Operator Account,5013221,SONOCO ALCORE DEMOLLI srl,3136,Details
EU76006,10-0,2013-04-10 12:56:53.337,Completed,Italy,100,Operator Account,5012950,BASF Italia S.p.A,Germany,100,BASF Group - Hub,5016965,BASF SE,73,Details
EU76043,10-0,2013-04-10 12:56:46.158,Completed,Germany,100,Kraftwerk Bergkamen,5015128,Bayer Aktiengesellschaft,Germany,100,Covestro Sammelkonto,5013713,Covestro Deutschland AG,914,Details
EU75998,10-0,2013-04-10 12:56:35.729,Completed,Germany,100,UKW Personenkonto handelsgeführt 2164,5015759,Uniper Kraftwerke GmbH,Germany,100,Kraftwerk Buschhaus,5014798,Helmstedter Revier GmbH,885348,Details
EU76872,10-2,2013-04-10 12:56:11.519,Completed,Austria,100,Voestalpine Stahl Linz,5004149,voestalpine Stahl GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,1528393,Details
EU77651,10-0,2013-04-10 12:55:36.7,Completed,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,Portugal,100,7509-Artelia,5003373,Indorama Ventures Portugal Utility Unipessoal Lda.,9421,Details
EU76876,10-2,2013-04-10 12:54:24.252,Completed,Austria,100,VOEST-Alpine Stahl Linz (Kalk) Steyrling,5004151,voestalpine Stahl GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,142681,Details
EU77674,10-0,2013-04-10 12:53:39.313,Completed,United Kingdom,100,EDF Trading Limited,5017279,EDF Trading Limited,France,100,GLOBAL EDF,5005470,EDF SA,420030,Details
EU76020,10-0,2013-04-10 12:52:59.309,Completed,Germany,100,UKW Personenkonto handelsgeführt 2164,5015759,Uniper Kraftwerke GmbH,Germany,100,Kraftwerk Staudinger (Gesamtanlage),5015708,Uniper Kraftwerke GmbH,1652340,Details
EU77677,10-2,2013-04-10 12:52:46.729,Completed,United Kingdom,100,GDC,5007790,Glen Dimplex UK Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,1769,Details
EU77624,10-0,2013-04-10 12:52:12.145,Completed,Netherlands,100,Electrabel S.A./N.V.,5017550,Electrabel NV/SA,Germany,100,ENGIE GLOBAL MARKETS,5016881,ENGIE Global Markets,93,Details
EU76882,10-2,2013-04-10 12:52:10.299,Completed,Austria,100,Voestalpine L6 Erweiterung,5004251,voestalpine Stahl GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,278449,Details
EU77645,3-2,2013-04-10 12:51:40.238,Completed,Poland,100,ZAKŁADY MARKOWICZE INSTALACJA DO PRODUKCJI CERAMIKI BUDOWLANEJ,5002912,LEIER POLSKA S.A.,Poland,100,Krajowy rachunek umorzenia,3,POLSKA,1727,Details
EU76035,10-0,2013-04-10 12:51:28.442,Completed,Germany,100,2088 - Stadtwerke Leipzig GmbH Personenkonto,5015675,Stadtwerke Leipzig GmbH,Germany,100,1462 - Anlagenkonto,5014833,Stadtwerke Leipzig GmbH,291000,Details
EU77673,3-2,2013-04-10 12:51:14.076,Completed,Poland,100,PIEC WAPIENNY,5003780,Krajowa Grupa Spożywcza S.A.,Poland,100,Krajowy rachunek umorzenia,3,POLSKA,2775,Details
EU77636,10-0,2013-04-10 12:51:13.612,Completed,Netherlands,100,Electrabel S.A./N.V.,5017550,Electrabel NV/SA,Germany,100,ENGIE GLOBAL MARKETS,5016881,ENGIE Global Markets,60142,Details
EU75967,10-0,2013-04-10 12:51:01.065,Completed,Romania,100,CARBON ENERGY,5010230,SC CARBONENERGY SRL,Czech Republic,100,BCRL,5016861,"BCRL, s.r.o.",20000,Details
EU76032,10-0,2013-04-10 12:50:46.281,Completed,Germany,100,Furnacerußanlage,5013890,Orion Engineered Carbons GmbH,Italy,100,OECRAVCO2,5013026,Orion Engineered Carbons S.r.l.,85601,Details
EU75909,10-0,2013-04-10 12:49:30.823,Completed,Germany,100,ECC AG Auction Delivery Account EU,5016991,European Commodity Clearing AG,Germany,100,ECC AG Handel Backup,5016904,European Commodity Clearing AG,3587500,Details
EU77654,10-0,2013-04-10 12:49:05.907,Completed,Netherlands,100,Electrabel S.A./N.V.,5017550,Electrabel NV/SA,Belgium,100,089 Electrabel Turbo Jet back up Cierreux,5004488,Electrabel,35252,Details
