Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU505464,10-0,2019-04-05 12:09:16.516,Completed,Austria,100,Groupe E SA,5027832,Groupe E SA,Austria,100,GuD Kraftwerk Timelkam,5004269,Energie AG Oberösterreich Erzeugung GmbH,79503,Details
EU506157,10-0,2019-04-05 12:09:05.643,Completed,Poland,100,Zespół Elektrociepłowni Wrocławskich KOGENERACJA SA-Elektrociepłownia Wrocław,5003634,Zespół Elektrociepłowni Wrocławskich KOGENERACJA S.A.,Poland,100,PGE Energia Ciepła S.A.,5023236,PGE Energia Ciepła S.A.,40883,Details
EU505785,10-0,2019-04-05 12:08:23.002,Completed,Germany,100,Emissionshändler.com GEMB mbH,5019435,GEMB Gesellschaft für Emissionsmanagement und Beratung mbH,Germany,100,Kübler & Niethammer Papierfabrik Kriebstein GmbH,5015311,Kübler & Niethammer Papierfabrik Kriebstein GmbH,2000,Details
EU507381,10-2,2019-04-05 12:08:22.039,Completed,Spain,100,Cogeneración Gequisa,5009556,"Cogeneración Gequisa, SA",European Commission,100,EU Allowance deletion,5016380,European Commission,63600,Details
EU505323,10-0,2019-04-05 12:08:20.25,Completed,Spain,100,"Neo SC El Grado, S.L.U.",5009573,"Neo SC El Grado, S.L.U.",Spain,100,"NEO SC ARAN, SLU",5009430,"NEO SC ARAN, SLU",52833,Details
EU503499,10-0,2019-04-05 12:08:18.329,Completed,France,100,SLV-Ta-SOLEXIS,5022329,SOLVAY OPERATIONS FRANCE,France,100,SLV-Ta-EDS2,5005453,SOLVAY FRANCE,9177,Details
EU505784,10-0,2019-04-05 12:08:13.047,Completed,Italy,100,A2A S.P.A.,5025361,A2A SPA,Italy,100,Centrale Nord,5012787,A2A CALORE & SERVIZI Srl,2350,Details
EU506226,10-0,2019-04-05 12:07:53.791,Completed,Denmark,100,Solrød Kedelcentral,5006207,Vestegnens Kraftvarmeselskab I/S,Denmark,100,Brøndbyvester Fjernvarmecentral,5006217,BRØNDBY FJERNVARME A M B A,350,Details
EU505789,10-0,2019-04-05 12:07:39.974,Completed,Italy,100,RADEN01,5012424,Geoenergie S.p.A.,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,30000,Details
EU506206,10-0,2019-04-05 12:07:33.212,Completed,Denmark,100,Solrød Kedelcentral,5006207,Vestegnens Kraftvarmeselskab I/S,Denmark,100,"Roskilde Varme, Hovedcentralen",5006187,FORS Varme Roskilde A/S,300,Details
EU504383,10-0,2019-04-05 12:07:24.98,Completed,Germany,100,757 - Anlagenkonto,5014969,DREWAG - Stadtwerke Dresden GmbH,Germany,100,771 - Anlagenkonto,5015130,DREWAG - Stadtwerke Dresden GmbH,2753,Details
EU505539,10-0,2019-04-05 12:07:19.534,Completed,France,100,ARCELORMITTAL TREASURY Détention,5026253,ARCELORMITTAL TREASURY,Poland,100,KOKSOWNIA ARCELORMITTAL KRAKÓW,5003179,ArcelorMittal Poland S.A.,96586,Details
EU507366,10-0,2019-04-05 12:07:18.487,Completed,Netherlands,100,BNP Paribas London Branch,5027681,BNP Paribas London Branch,Poland,100,mBank S.A.,5023148,mBank S.A.,2000,Details
EU507391,10-0,2019-04-05 12:06:51.558,Completed,France,100,BNP PARIBAS,5027964,BNP PARIBAS,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,500000,Details
EU505739,10-0,2019-04-05 12:06:44.856,Completed,United Kingdom,100,Operator Account,5007544,Her Majestys Prison Service (HMPS),United Kingdom,100,EDF Energy Ltd,5007236,EDF Energy Limited,4512,Details
EU506736,10-0,2019-04-05 12:06:40.107,Completed,Italy,100,A2A S.P.A.,5025361,A2A SPA,Italy,100,SELINUNTE,5016608,A2A CALORE & SERVIZI Srl,1801,Details
EU507382,10-2,2019-04-05 12:06:37.349,Completed,Spain,100,Swiftair SA,5016400,Swiftair SA,European Commission,100,EU Allowance deletion,5016380,European Commission,36700,Details
EU503877,10-0,2019-04-05 12:06:33.919,Completed,France,100,ARCELORMITTAL FRANCE- Mardyck,5005398,ARCELORMITTAL FRANCE,France,100,ARCELORMITTAL TREASURY Détention,5026253,ARCELORMITTAL TREASURY,1172,Details
EU505329,10-0,2019-04-05 12:06:23.311,Completed,Spain,100,"Neo SC El Grado, S.L.U.",5009573,"Neo SC El Grado, S.L.U.",Spain,100,"Neo SC Morón, S.L.U.",5009748,"Neo SC Morón, S.L.U.",40075,Details
EU503514,10-0,2019-04-05 12:06:16.204,Completed,France,100,SLV-Ta-Specialty Polymers 2,5022335,SOLVAY FRANCE,France,100,SLV-Ta-EDS2,5005453,SOLVAY FRANCE,21748,Details
