Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU498821,10-0,2019-03-22 15:36:35.124,Completed,Latvia,100,OHA:LV41,5012108,"SIA „Adven Latvia""",Finland,100,ADVEN Trading,5018009,Adven Oy,25000,Details
EU499919,10-2,2019-03-22 15:34:50.521,Completed,Germany,100,307 - Anlagenkonto,5015568,Erbersdobler Ziegel GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,22588,Details
EU499985,10-0,2019-03-22 15:34:47.485,Completed,United Kingdom,100,Greenergy,5026620,Green Cube,France,100,EIFFAGE GC CENTRALE ENROBAGE MOBILE MI 744,5023763,EIFFAGE GENIE CIVIL,1000,Details
EU498996,10-0,2019-03-22 15:34:23.451,Completed,Italy,100,Operator Account,5012654,Burgo Group S.p.A.,Italy,100,MOSAICO S.p.a.,5012677,MOSAICO SpA,9002,Details
EU499976,10-0,2019-03-22 15:33:13.066,Completed,Italy,100,Intermonte Partners SIM S.p.A.,5021903,Intermonte Partners SIM S.p.A.,Italy,100,società elettrica liparese,5013176,SOCIETA' ELETTRICA LIPARESE s.r.l.,25000,Details
EU499982,10-0,2019-03-22 15:30:59.637,Completed,United Kingdom,100,Greenergy,5026620,Green Cube,France,100,EIFFAGE GC CENTRALE D'ENROBAGE MOBILE MI 707,5023762,EIFFAGE GC INFRA LINEAIRES,2750,Details
EU498988,10-0,2019-03-22 15:29:09.823,Completed,United Kingdom,100,Diageo Distilling Trading,5007582,Diageo Scotland Limited,Ireland,100,Operator Account,5011955,Diageo Ireland,70549,Details
EU499959,10-0,2019-03-22 15:28:12.945,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,Iceland,100,Icelandair,5000334,Icelandair ehf.,35000,Details
EU499977,10-0,2019-03-22 15:28:06.281,Completed,United Kingdom,100,Greenergy,5026620,Green Cube,France,100,EIFFAGE GC - CENTRALE D'ENROBAGE MOBILE MI 704,5027219,EIFFAGE GC INFRA LINEAIRES,250,Details
EU499928,10-2,2019-03-22 15:27:43.011,Completed,Germany,100,EBS-HKW Eisenhüttenstadt,5013771,Progroup Power 1 GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,483,Details
EU498991,10-0,2019-03-22 15:25:22.087,Completed,United Kingdom,100,Glenlossie Distillery Complex,5021317,Diageo Scotland Limited,United Kingdom,100,Diageo Distilling Trading,5007582,Diageo Scotland Limited,1521,Details
EU499973,10-0,2019-03-22 15:25:13.56,Completed,United Kingdom,100,Greenergy,5026620,Green Cube,France,100,EIFFAGE GC CENTRALE ENROBAGE MOBILE MI 708,5023761,EIFFAGE GENIE CIVIL,1000,Details
EU499921,10-2,2019-03-22 15:23:39.442,Completed,Denmark,100,Ardagh Holmegaa,5006403,Ardagh Glass Holmegaard A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,52511,Details
EU499969,10-0,2019-03-22 15:21:39.757,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,CIEPŁOWNIA,5003499,Miejska Energetyka Cieplna Sp. z o.o.,1597,Details
EU499964,10-2,2019-03-22 15:21:22.488,Completed,Denmark,100,Danish Malting,5006468,Viking Malt A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,7948,Details
EU499709,10-2,2019-03-22 15:20:25.38,Completed,Spain,100,"H.J. HEINZ MANUFACTURING SPAIN, S.L.U.",5009537,H.J. Heinz Manufacturing Spain S.L.U.,European Commission,100,EU Allowance deletion,5016380,European Commission,6729,Details
EU499968,10-0,2019-03-22 15:16:54.49,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,ENERGA Elektrownie Ostrołęa SA,5003353,ENERGA Elektrownie Ostrołęka S.A.,3000,Details
EU499967,10-0,2019-03-22 15:15:53.518,Completed,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,Germany,100,Shell Trading International Limited,5027588,Shell Trading International Limited,300000,Details
EU498780,10-2,2019-03-22 15:15:29.707,Completed,Germany,100,808 - Anlagenkonto,5015512,Merck KGaA,European Commission,100,EU Allowance deletion,5016380,European Commission,70142,Details
EU499962,10-0,2019-03-22 15:11:04.17,Completed,Norway,100,Kinect Energy AS,5020081,Kinect Energy AS,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,40439,Details
