Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU497040,10-2,2019-03-14 10:44:25.36,Completed,Slovakia,100,Žilinska teplarenska,5003531,"MH Teplárenský holding, a.s.",European Commission,100,EU Allowance deletion,5016380,European Commission,239205,Details
EU497012,10-0,2019-03-14 10:44:21.55,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,200000,Details
EU497010,10-0,2019-03-14 10:42:54.561,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",253000,Details
EU497013,10-0,2019-03-14 10:42:45.527,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Slovakia,100,"U. S. Steel Košice, s.r.o.-FE",5026051,"U. S. Steel Košice, s.r.o.",9000,Details
EU497015,10-0,2019-03-14 10:41:23.134,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",4524866,Details
EU497029,10-2,2019-03-14 10:38:36.368,Completed,Germany,100,Heizwerk Hanau Wolfgang Ost,5014065,Stadtwerke Hanau Gesellschaft mit beschränkter Haftung,European Commission,100,EU Allowance deletion,5016380,European Commission,11393,Details
EU497039,10-2,2019-03-14 10:36:52.29,Completed,Sweden,100,Filen,5001962,Lidköping Energi AB,European Commission,100,EU Allowance deletion,5016380,European Commission,54089,Details
EU497033,10-2,2019-03-14 10:36:43.517,Completed,Germany,100,Heizwerk Hanau West,5023710,Stadtwerke Hanau Gesellschaft mit beschränkter Haftung,European Commission,100,EU Allowance deletion,5016380,European Commission,1381,Details
EU497017,10-0,2019-03-14 10:35:31.429,Completed,Norway,100,DNB Markets Trading Account,5017497,DNB Bank ASA,Norway,100,"Eramet Norway AS, Porsgrunn",5018840,Eramet Norway AS,10000,Details
EU496626,10-2,2019-03-14 10:26:06.27,Completed,Denmark,100,Kronborg Aps,5006228,"GARTNERIET ""KRONBORG"" ApS",European Commission,100,EU Allowance deletion,5016380,European Commission,1584,Details
EU494243,10-2,2019-03-14 10:25:02.788,Completed,Croatia,100,Vetropack Straža d.d.,5022022,Vetropack Straža tvornica stakla d.d.,European Commission,100,EU Allowance deletion,5016380,European Commission,106370,Details
EU497023,10-2,2019-03-14 10:24:26.638,Completed,Sweden,100,PC Släggan,5001963,Lidköping Energi AB,European Commission,100,EU Allowance deletion,5016380,European Commission,694,Details
EU497004,10-0,2019-03-14 10:22:02.963,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,200000,Details
EU496258,10-2,2019-03-14 10:14:57.91,Completed,United Kingdom,100,LacPatrick Dairies,5007676,LacPatrick Dairies (NI) Ltd,European Commission,100,EU Allowance deletion,5016380,European Commission,15883,Details
EU496625,10-2,2019-03-14 10:13:35.786,Completed,Denmark,100,Vrå Varmeværk,5006203,Vrå Varmeværk Amba,European Commission,100,EU Allowance deletion,5016380,European Commission,2356,Details
EU497020,10-0,2019-03-14 10:12:29.45,Completed,Bulgaria,100,Zagora Finacorp Jsc.,5027231,Zagora Finacorp Jsc.,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,2000,Details
EU496802,10-2,2019-03-14 10:09:39.524,Completed,United Kingdom,100,Anasuria,5007190,Anasuria Operating Company Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,153089,Details
EU497001,10-0,2019-03-14 10:08:45.328,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",Spain,100,"Tejas y Ladrillos del Mediterráneo, S.A.",5019599,"Tejas y Ladrillos del Mediterráneo, S.A.",1509,Details
EU496999,10-0,2019-03-14 10:08:22.613,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,38000,Details
EU496993,10-2,2019-03-14 10:06:11.064,Completed,Germany,100,1704 - Anlagenkonto,5015177,Evonik Operations GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,81455,Details
