Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU482531,10-0,2019-02-04 12:27:15.152,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,250000,Details
EU482522,10-0,2019-02-04 12:26:59.485,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Poland,100,mBank S.A.,5023148,mBank S.A.,23430,Details
EU482533,10-0,2019-02-04 12:26:50.868,Completed,United Kingdom,100,Hurley Palmer Flatt,5020323,Hurley Palmer Flatt Ltd,United Kingdom,100,Santander UK plc,5022904,Santander UK plc,60,Details
EU482519,10-0,2019-02-04 12:25:30.239,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,20000,Details
EU482521,10-0,2019-02-04 12:24:15.618,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Austria,100,voestalpine AG,5017343,voestalpine AG,293650,Details
EU482518,10-0,2019-02-04 12:23:54.971,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,Slovenia,100,TGP VIPAP,5008647,"VIPAP VIDEM KRŠKO, D.D.",5000,Details
EU482530,10-0,2019-02-04 12:23:54.12,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,45000,Details
EU482466,10-0,2019-02-04 12:23:33.904,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Romania,100,Operator Account,5010041,S Complexul Energetic Oltenia SA,485000,Details
EU482525,10-0,2019-02-04 12:22:55.115,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",Spain,100,"Forestal del Atlantico, S.A.",5009054,"Forestal del Atlántico, S.A",4901,Details
EU482465,10-0,2019-02-04 12:21:46.124,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,420000,Details
EU482524,10-0,2019-02-04 12:21:24.015,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",Spain,100,"Forestal del Atlantico, S.A.",5009054,"Forestal del Atlántico, S.A",5300,Details
EU482515,10-0,2019-02-04 12:21:04.112,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,44000,Details
EU482464,10-0,2019-02-04 12:19:56.926,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,400000,Details
EU482463,10-0,2019-02-04 12:18:10.963,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,152000,Details
EU482462,10-0,2019-02-04 12:16:23.615,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,100000,Details
EU482461,10-0,2019-02-04 12:13:29.59,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,50000,Details
EU482459,10-0,2019-02-04 12:11:32.247,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",45000,Details
EU482457,10-0,2019-02-04 12:09:49.219,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Germany,100,Deutsche Lufthansa AG,5000022,Deutsche Lufthansa Aktiengesellschaft,39000,Details
EU482269,10-0,2019-02-04 12:08:37.698,Completed,United Kingdom,100,Montrose Site,5007708,Glaxo Operations UK Limited,Belgium,100,279 GSK Wavre,5004292,GlaxoSmithKline Biologicals,1,Details
EU482454,10-0,2019-02-04 12:07:57.247,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",20000,Details
