Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU506555,10-0,2019-04-04 13:34:44.85,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Fagor Ederlan Tafalla, S.Coop.",5022331,"Fagor Ederlan Tafalla, S.Coop.",1848,Details
EU505332,10-0,2019-04-04 13:34:24.474,Completed,Spain,100,"EDP España, S.A.",5009511,"EDP España, S.A.",Spain,100,Pta.Cogeneración Fábrica de Cementos Tudela Veguín,5009858,"HC Tudela Cogeneración, S.L",20691,Details
EU506507,10-0,2019-04-04 13:33:54.671,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,12000,Details
EU506529,10-2,2019-04-04 13:32:53.725,Completed,Czech Republic,100,C-Energy Planá - Teplárna,5006775,C-Energy Planá s.r.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,115504,Details
EU506557,10-0,2019-04-04 13:32:21.967,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Naturgy Energy Group, S.A.",5017187,"Naturgy Energy Group, S.A.",805,Details
EU505326,10-0,2019-04-04 13:31:56.886,Completed,Spain,100,"EDP España, S.A.",5009511,"EDP España, S.A.",Spain,100,"Central Térmica del Ciclo Combinado Grupo 4, S.L - Instalación Soto Ribera",5009543,"Central Térmica del Ciclo Combinado Grupo 4, S.L",227809,Details
EU504417,10-0,2019-04-04 13:30:07.029,Completed,Italy,100,Piattaforma Barbara T2,5013519,ENI S.P.A.,Italy,100,ETS Trading Account,5027821,Eni Global Energy Markets SpA,2228,Details
EU506548,10-0,2019-04-04 13:29:47.533,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Italy,100,Industria Cartaria Fenili,5013042,Industria Cartaria Fenili S.p.A.,1000,Details
EU506525,10-2,2019-04-04 13:29:34.63,Completed,Czech Republic,100,kotelna Cukrovar Litovel,5007074,"Litovelská cukrovarna, a.s.",European Commission,100,EU Allowance deletion,5016380,European Commission,25276,Details
EU505315,10-0,2019-04-04 13:26:50.755,Completed,Spain,100,"EDP España, S.A.",5009511,"EDP España, S.A.",Spain,100,"EDP España, S.A. - Aboño 1 y 2",5009887,"EDP España, S.A.",361234,Details
EU506540,10-2,2019-04-04 13:26:26.684,Completed,Spain,100,La Ladrillera Murciana S.A.,5009472,"La Ladrillera Murciana, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,9670,Details
EU505307,10-0,2019-04-04 13:24:44.46,Completed,Spain,100,"EDP España, S.A.",5009511,"EDP España, S.A.",Spain,100,"Totalenergies Clientes, S.A.U. - Castejón -1",5009072,"Totalenergies Clientes, S.A.U.",258020,Details
EU505303,10-0,2019-04-04 13:23:16.607,Completed,United Kingdom,100,Thames Water - Riverside,5017793,Thames Water Utilities Limited,United Kingdom,100,Thames Water - Beckton,5008529,Thames Water Utilities Limited,2117,Details
EU506523,10-2,2019-04-04 13:22:35.586,Completed,Spain,100,"Ercros, S.A. - Fábrica de Flix",5008995,"Ercros, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,7987,Details
EU505298,10-0,2019-04-04 13:21:26.739,Completed,United Kingdom,100,Thames Water - Rye Meads,5008526,Thames Water Utilities Limited,United Kingdom,100,Thames Water - Beckton,5008529,Thames Water Utilities Limited,12878,Details
EU505294,10-0,2019-04-04 13:20:32.541,Completed,Spain,100,"EDP España, S.A.",5009511,"EDP España, S.A.",Spain,100,"EDP España, S.A. - Ciclo Combinado Soto 5, SL",5009326,"EDP España, S.A.",6157,Details
EU506496,10-2,2019-04-04 13:19:51.099,Completed,Slovakia,100,"FORTISCHEM, a.s.",5021758,FORTISCHEM a. s.,European Commission,100,EU Allowance deletion,5016380,European Commission,91741,Details
EU505291,10-0,2019-04-04 13:19:46.094,Completed,Spain,100,"Castellar Vidrio, S.A.",5009438,"Castellar Vidrio, S.A.",Spain,100,"Crisnova Vidrio, S.A.",5008962,"Crisnova Vidrio, S.A.",9326,Details
EU506539,10-0,2019-04-04 13:19:34.114,Completed,Austria,100,OMV TRADING,5016990,OMV Gas Marketing & Trading GmbH,Romania,100,Fast Trading OMV Petrom,5017799,OMV PETROM SA,65742,Details
EU505288,10-0,2019-04-04 13:18:59.724,Completed,United Kingdom,100,Thames Water - Crossness,5008523,Thames Water Utilities Limited,United Kingdom,100,Thames Water - Beckton,5008529,Thames Water Utilities Limited,26723,Details
