Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU481357,10-0,2019-01-22 12:03:53.242,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,291000,Details
EU481144,10-0,2019-01-22 12:02:02.938,Completed,United Kingdom,100,Operator Account,5008238,Tata Steel UK Limited,United Kingdom,100,Morgan Stanley Capital Group Inc,5017295,Morgan Stanley Capital Group Inc,50000,Details
EU481143,10-0,2019-01-22 12:00:27.731,Completed,United Kingdom,100,Operator Account,5008238,Tata Steel UK Limited,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,25000,Details
EU481340,10-37,2019-01-22 11:52:31.996,Completed,European Commission,100,EU AUCTION ACCOUNT,5016932,EUROPEAN UNION,Germany,100,ECC AG Auction Delivery Account EU,5016991,European Commodity Clearing AG,2495000,Details
GB72687,4-0,2019-01-22 11:17:11.543,Completed,United Kingdom,121,Sindicatum Carbon Capital Limited,1627,Sindicatum Carbon Capital Limited,United Kingdom,230,Voluntary Cancellation Account - Commitment period 2,5018326,"Department for Business, Energy & Industrial Strategy",229,Details
EU481344,10-0,2019-01-22 11:15:29.323,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,2000000,Details
EU481348,10-0,2019-01-22 11:12:47.775,Completed,Germany,100,Shell Trading International Limited,5027588,Shell Trading International Limited,Norway,100,Gassco AS Nyhamna prosessanlegg,5012264,Gassco AS,24650,Details
EU481347,10-0,2019-01-22 10:58:30.613,Completed,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,150000,Details
EU481332,10-0,2019-01-22 10:54:05.107,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Austria,100,International Jet Management GmbH,5000265,International Jet Management GmbH,1000,Details
EU481345,10-0,2019-01-22 10:53:50.191,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,United Kingdom,100,Operator Account,5008618,SembCorp Utilities (UK) Limited,7200,Details
ES1065585,4-0,2019-01-22 10:40:50.577,Completed,Spain,121,"Global Factor Commodity Trading, S.A.U.",1003700,"Global Factor Commodity Trading, S.A.U.",Spain,230,Cuenta de Cancelación Voluntaria - CP2,5021999,Oficina Española de Cambio Climático,12000,Details
ES1065584,4-0,2019-01-22 10:39:31.763,Completed,Spain,121,"Global Factor Commodity Trading, S.A.U.",1003700,"Global Factor Commodity Trading, S.A.U.",Spain,230,Cuenta de Cancelación Voluntaria - CP2,5021999,Oficina Española de Cambio Climático,15000,Details
ES1065586,4-0,2019-01-22 10:38:06.199,Completed,Spain,121,"Global Factor Commodity Trading, S.A.U.",1003700,"Global Factor Commodity Trading, S.A.U.",Spain,230,Cuenta de Cancelación Voluntaria - CP2,5021999,Oficina Española de Cambio Climático,120,Details
EU481341,10-0,2019-01-22 10:37:10.568,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",150000,Details
EU481335,10-0,2019-01-22 10:08:06.494,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,11000,Details
EU481330,10-0,2019-01-22 10:06:24.912,Completed,Germany,100,Emissionshandelsgesellschaft,5017225,Emissionshandelsgesellschaft Michael Pohlmann GmbH & Co. KG,Germany,100,597 - Anlagenkonto,5016005,Mitsubishi HiTec Paper Europe GmbH,2200,Details
EU481327,10-0,2019-01-22 10:05:50.236,Completed,Germany,100,Axpo Solutions AG,5017149,AXPO Solutions AG,Germany,100,CIECH Energy Deutschland GmbH,5014058,CIECH Energy Deutschland GmbH,30075,Details
EU481308,10-0,2019-01-22 10:03:33.38,Completed,Greece,100,ALOUMIN,5017344,MYTILINEOS HOLDINGS S.A.,Greece,100,ALOUMIN,5002444,MYTILINEOS HOLDINGS S.A.,52000,Details
EU481302,10-0,2019-01-22 10:03:24.547,Completed,Spain,100,"Axpo Iberia, S.L.U.",5017059,"Axpo  Iberia, S.L.U.",Spain,100,"COMPAÑÍA ENERGÉTICA PARA EL TABLERO, S.A (COMETA)",5025339,"COMPAÑÍA ENERGÉTICA PARA EL TABLERO, S.A",20191,Details
EU481309,10-0,2019-01-22 10:02:29.753,Completed,Greece,100,ALOUMIN,5017344,MYTILINEOS HOLDINGS S.A.,Greece,100,ALOUMIN,5002444,MYTILINEOS HOLDINGS S.A.,382000,Details
