Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU498178,4-0,2019-03-19 17:02:04.613,Completed,Sweden,100,Entelios AB handelskonto,5019789,Entelios AB,European Commission,230,EU Cancellation Account Period 2,5022673,EUROPEAN UNION,60,Details
EU493427,10-2,2019-03-19 17:00:03.749,Completed,United Kingdom,100,Inbev UK,5007892,AB INBEV UK LIMITED,European Commission,100,EU Allowance deletion,5016380,European Commission,14821,Details
EU498180,4-0,2019-03-19 16:59:51.765,Completed,Sweden,100,Entelios AB handelskonto,5019789,Entelios AB,European Commission,230,EU Cancellation Account Period 2,5022673,EUROPEAN UNION,46,Details
EU497983,4-0,2019-03-19 16:53:49.165,Completed,Germany,100,Fokus Zukunft GmbH & Co.KG,5025499,Fokus Zukunft GmbH & Co. KG,European Commission,230,EU Cancellation Account Period 2,5022673,EUROPEAN UNION,502,Details
EU497868,10-0,2019-03-19 16:51:13.404,Completed,United Kingdom,100,Tata Steel Europe Limited,5016785,Tata Steel Europe Limited,United Kingdom,100,Operator Account,5008238,Tata Steel UK Limited,175000,Details
EU497867,10-0,2019-03-19 16:50:12.327,Completed,United Kingdom,100,Tonypandy Power Station,5025762,UK Power Reserve Limited,United Kingdom,100,Bristol Road Power Station,5025761,UK Power Reserve Limited,194,Details
EU497865,10-0,2019-03-19 16:47:50.226,Completed,United Kingdom,100,Cadishead Power Station (Martens Road),5026680,UK Power Reserve Limited,United Kingdom,100,Bristol Road Power Station,5025761,UK Power Reserve Limited,180,Details
EU498111,10-2,2019-03-19 16:42:51.83,Completed,Czech Republic,100,TAMERO INVEST - Teplárna Kralupy,5006582,TAMERO INVEST s.r.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,401632,Details
EU496805,10-2,2019-03-19 16:42:51.809,Completed,Austria,100,Stadtwärme Lienz,5004097,TIWAG-Next Energy Solutions GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,233,Details
EU498114,10-2,2019-03-19 16:41:41.425,Completed,Czech Republic,100,SYNTHOS Kralupy a.s. - provoz Styren,5019024,SYNTHOS Kralupy a.s.,European Commission,100,EU Allowance deletion,5016380,European Commission,14622,Details
EU498115,10-2,2019-03-19 16:40:34.434,Completed,Czech Republic,100,SYNTHOS Kralupy a.s.- výroba Etylbenzen,5019025,SYNTHOS Kralupy a.s.,European Commission,100,EU Allowance deletion,5016380,European Commission,26473,Details
EU497859,10-0,2019-03-19 16:40:31.06,Completed,Poland,100,KOTŁOWNIA REJONOWA NR 1,5003510,Engie EC Słupsk Sp. z o.o.,Poland,100,KOTŁOWNIA REJONOWA NR 2,5003516,Engie EC Słupsk Sp. z o.o.,39271,Details
EU498116,10-2,2019-03-19 16:38:23.189,Completed,Czech Republic,100,SYNTHOS Kralupy a.s.-výroba Polystyreny,5019026,SYNTHOS Kralupy a.s.,European Commission,100,EU Allowance deletion,5016380,European Commission,4162,Details
EU496806,10-2,2019-03-19 16:36:35.711,Completed,Austria,100,Stadtwärme Lienz - Notfallheizwerk,5024724,TIWAG-Next Energy Solutions GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,155,Details
EU497834,10-0,2019-03-19 16:30:29.636,Completed,Norway,100,DNB Markets Trading Account,5017497,DNB Bank ASA,United Kingdom,100,Norwegian Air UK,5027834,NORWEGIAN AIR UK LIMITED,1500,Details
EU497845,10-0,2019-03-19 16:26:31.19,Completed,Romania,100,SC ENET SA Focsani,5010073,SC ENET SA Focsani,Romania,100,TDR Energy SRL,5024160,TDR Energy SRL,17709,Details
EU497737,10-0,2019-03-19 16:26:25.552,Completed,Germany,100,812 - Anlagenkonto,5015544,Energieversorgung Oberhausen AG,Germany,100,RWE Vertrieb AG Retail - Trading,5017190,innogy SE,4855,Details
EU497825,10-0,2019-03-19 16:21:17.113,Completed,Latvia,100,Operator Account:LV27,5012094,SIA „Adven Sigulda”,Bulgaria,100,Saga Commodities AD,5017097,Saga Commodities EAD,1310,Details
EU498281,10-2,2019-03-19 16:20:24.21,Completed,United Kingdom,100,,5017352,,European Commission,100,EU Allowance deletion,5016380,European Commission,306776,Details
EU497833,10-0,2019-03-19 16:20:14.817,Completed,Romania,100,Operator Account,5010194,SC YARNEA SRL,Italy,100,RADEN01,5012424,Geoenergie S.p.A.,50000,Details
