Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU518148,10-2,2019-04-24 14:16:36.012,Completed,Germany,100,Polyamid-Anlage UER,5027833,LANXESS Deutschland GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,1379,Details
EU517663,10-0,2019-04-24 14:16:07.453,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,Latvia,100,AirBaltic Corporation,5000081,"A/S ""AirBaltic Corporation""",5478,Details
EU518150,10-0,2019-04-24 14:13:55.679,Completed,Italy,100,Aitherco2 SpA,5016984,AitherCO2 SIM SpA,Romania,100,Operator Account,5010134,RULMENTI SA,24500,Details
EU516091,10-0,2019-04-24 14:13:31.361,Completed,Italy,100,Operator Account,5013643,ESSITY ITALY S.P.A.,Italy,100,Operator Account,5013641,ESSITY ITALY S.P.A.,10000,Details
EU518136,10-0,2019-04-24 14:13:24.128,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,Bulgaria,100,ContourGlobal Maritsa East 3 AD,5016120,ContourGlobal Maritsa East 3 AD,76500,Details
EU507153,10-2,2019-04-24 14:13:14.353,Completed,France,100,CPTE COOPERATIVE ISIGNY STE MERE,5005961,ISIGNY SAINTE MERE,European Commission,100,EU Allowance deletion,5016380,European Commission,16521,Details
EU516994,10-0,2019-04-24 14:13:05.14,Completed,Italy,100,Operator Account,5013510,HPS Srl,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,26429,Details
EU518083,10-2,2019-04-24 14:11:25.846,Completed,Estonia,100,Operator Account:EE4,5016309,Enefit Power AS,European Commission,100,EU Allowance deletion,5016380,European Commission,1125188,Details
EU516096,10-0,2019-04-24 14:11:12.24,Completed,Italy,100,Operator Account,5013643,ESSITY ITALY S.P.A.,Italy,100,Operator Account,5013645,ESSITY ITALY S.P.A.,15000,Details
EU518108,10-2,2019-04-24 14:10:11.985,Completed,Germany,100,Olenex Edible Oils GmbH  Noblee und Thörl,5014349,Olenex Edible Oils GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,28598,Details
EU518110,10-2,2019-04-24 14:10:00.448,Completed,Estonia,100,Auvere konto,5023928,Enefit Power AS,European Commission,100,EU Allowance deletion,5016380,European Commission,1519008,Details
EU518088,10-0,2019-04-24 14:09:58.828,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,2000,Details
EU516988,10-0,2019-04-24 14:09:49.038,Completed,Spain,100,"Cerámicas Jornet, S.A.",5009046,"Cerámicas Jornet, S.A.",Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,5000,Details
EU518135,10-2,2019-04-24 14:09:27.447,Completed,Romania,100,SC COLONIA CLUJ-NAPOCA ENERGIE SRL,5010035,MIRON EMIL,European Commission,100,EU Allowance deletion,5016380,European Commission,29396,Details
EU518096,10-0,2019-04-24 14:09:17.29,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",5000,Details
EU518101,10-0,2019-04-24 14:08:02.594,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,40000,Details
EU518126,10-2,2019-04-24 14:07:45.299,Completed,Netherlands,100,Owens-Corning Veil Netherlands B.V.,5022404,Owens-Corning Veil Netherlands B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,20077,Details
EU518107,10-0,2019-04-24 14:07:02.989,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,166000,Details
EU518128,10-2,2019-04-24 14:06:57.318,Completed,Ireland,100,Operator Account,5012033,Nutricia Infant Nutrition Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,32814,Details
EU518111,10-0,2019-04-24 14:06:30.422,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,623000,Details
