Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU520052,10-2,2019-04-29 09:50:24.25,Completed,France,100,RAON CIRCULAR REGENERATION,5004653,RAON CIRCULAR REGENERATION,European Commission,100,EU Allowance deletion,5016380,European Commission,4131,Details
EU520037,10-2,2019-04-29 09:50:00.46,Completed,Italy,100,SENECA,5022930,S.ENE.CA. Società Energia Careggi srl,European Commission,100,EU Allowance deletion,5016380,European Commission,39234,Details
EU519620,10-2,2019-04-29 09:49:54.064,Completed,Spain,100,Cogen Eresma,5009589,"COGEN ERESMA, S.L.",European Commission,100,EU Allowance deletion,5016380,European Commission,48993,Details
EU520067,10-72,2019-04-29 09:49:53.019,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,SENECA,5022930,S.ENE.CA. Società Energia Careggi srl,1848,Details
EU520035,10-71,2019-04-29 09:48:45.283,Completed,Italy,100,SENECA,5022930,S.ENE.CA. Società Energia Careggi srl,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1848,Details
EU520046,10-2,2019-04-29 09:46:35.989,Completed,France,100,PANNEAUX DE CORREZE SAS,5005419,PANNEAUX DE CORREZE SAS,European Commission,100,EU Allowance deletion,5016380,European Commission,10945,Details
FR210102,4-0,2019-04-29 09:45:54.076,Completed,France,120,CHU LIMOGES DUPUYTREN,359,CHU de Limoges  - Hopital universitaire Dupuytren,France,230,Cpt d'annulation volontaire,17,France,2474,Details
EU520058,10-2,2019-04-29 09:45:34.452,Completed,Italy,100,Operator Account,5012481,CARTIERA DI CARBONERA SPA,European Commission,100,EU Allowance deletion,5016380,European Commission,62789,Details
EU519817,10-2,2019-04-29 09:42:39.643,Completed,Netherlands,100,Agro Care WP17 Exploitatie B.V.,5027518,Agro Care WP17 Exploitatie B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,12009,Details
EU520007,10-2,2019-04-29 09:41:13.797,Completed,Czech Republic,100,"Varroc Lighting Systems, s.r.o.",5006843,"Varroc Lighting Systems, s.r.o.",European Commission,100,EU Allowance deletion,5016380,European Commission,5375,Details
EU520016,10-2,2019-04-29 09:40:01.013,Completed,Germany,100,548 - Anlagenkonto,5015588,Karl Kurz GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,4516,Details
EU520045,10-2,2019-04-29 09:38:23.275,Completed,Germany,100,Luitpoldhütte AG,5021637,Luitpoldhütte GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,28598,Details
EU519959,10-2,2019-04-29 09:38:11.044,Completed,Germany,100,FHW Köln-Bonn,5014288,Flughafen Köln/Bonn GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,6005,Details
EU520051,10-72,2019-04-29 09:36:26.915,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,France,100,ETEX FRANCE BUILDING PERFORMANCE - AUNEUIL,5022129,ETEX FRANCE BUILDING PERFORMANCE,9638,Details
EU517419,10-71,2019-04-29 09:35:28.44,Completed,France,100,ETEX FRANCE BUILDING PERFORMANCE - AUNEUIL,5022129,ETEX FRANCE BUILDING PERFORMANCE,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,9638,Details
EU517421,10-2,2019-04-29 09:34:48.035,Completed,France,100,ETEX FRANCE BUILDING PERFORMANCE - ST LOUBES,5022130,ETEX FRANCE BUILDING PERFORMANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,29735,Details
EU517424,10-2,2019-04-29 09:34:01.077,Completed,France,100,ETEX FRANCE BUILDING PERFORMANCE - CARPENTRAS,5022131,ETEX FRANCE BUILDING PERFORMANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,32509,Details
EU518862,10-2,2019-04-29 09:33:44.991,Completed,Germany,100,639 - Anlagenkonto,5013998,riha WeserGold Getränke GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,23858,Details
EU517433,10-2,2019-04-29 09:33:20.094,Completed,France,100,ETEX FRANCE BUILDING PERFORMANCE - MAZAN,5022134,ETEX FRANCE BUILDING PERFORMANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,2341,Details
EU517435,10-2,2019-04-29 09:32:02.842,Completed,France,100,ETEX FRANCE BUILDING PERFORMANCE - LE PIN,5022135,ETEX FRANCE BUILDING PERFORMANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,14009,Details
