Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU510780,10-0,2019-04-11 10:02:50.557,Completed,United Kingdom,100,A2A S.p.A.,5026060,A2A S.P.A.,Italy,100,A2A S.p.A. Conto Scambio '19,5027765,A2A SPA,24000,Details
EU510977,10-0,2019-04-11 10:02:50.545,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Belgium,100,386 Deckx algemene ondernemingen nv - Grobbendonk,5022085,Deckx algemene ondernemingen,101,Details
EU510844,10-0,2019-04-11 10:02:41.67,Completed,Spain,100,Santander Clientes,5017250,Banco Santander S.A.,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,43000,Details
EU510966,10-0,2019-04-11 10:02:39.19,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Spain,100,"Air Europa Líneas Aéreas, S.A.U.",5016952,"Air Europa Líneas Aéreas, S.A.U.",3668,Details
EU511090,10-72,2019-04-11 10:02:26.419,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,SISECAM FLAT GLASS ITALY SRL,5013319,SISECAM FLAT GLASS ITALY SRL,11691,Details
EU510943,10-0,2019-04-11 10:02:23.641,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,54000,Details
EU510945,10-0,2019-04-11 10:02:19.313,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Germany,100,Emissionshändler.com GEMB mbH,5019435,GEMB Gesellschaft für Emissionsmanagement und Beratung mbH,5000,Details
EU507394,10-71,2019-04-11 10:01:21.621,Completed,Italy,100,SISECAM FLAT GLASS ITALY SRL,5013319,SISECAM FLAT GLASS ITALY SRL,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,11691,Details
EU510949,10-0,2019-04-11 10:01:18.771,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Croatia,100,Petrokemija d.d. tvornica gnojiva,5020557,Petrokemija d.d. tvornica gnojiva,23000,Details
EU511017,10-0,2019-04-11 10:01:18.056,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,500000,Details
EU510974,10-0,2019-04-11 10:01:17.905,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Belgium,100,387 Deckx algemene ondernemingen nv - Puurs,5022086,Deckx algemene ondernemingen,86,Details
EU511034,10-2,2019-04-11 10:00:59.25,Completed,Czech Republic,100,Cihelna Polom spol. s r.o.,5006906,"Cihelna Polom, spol. s r.o.",European Commission,100,EU Allowance deletion,5016380,European Commission,1584,Details
EU510944,10-0,2019-04-11 10:00:45.587,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Belgium,100,405 Matériaux de Vaulx (MDV),5022298,Matériaux de Vaulx (MDV),4951,Details
EU510964,10-0,2019-04-11 10:00:35.242,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",3816793,Details
EU510946,10-0,2019-04-11 10:00:14.387,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,Spalanie paliw,5024825,BGW Sp. z o.o.,5000,Details
EU508585,10-2,2019-04-11 09:58:28.751,Completed,Italy,100,Alcantara1,5013055,Alcantara SPA,European Commission,100,EU Allowance deletion,5016380,European Commission,4232,Details
EU510799,10-2,2019-04-11 09:52:52.588,Completed,Germany,100,1521 - Anlagenkonto,5014918,Julius Glatz GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,31814,Details
EU510207,10-2,2019-04-11 09:52:29.738,Completed,Italy,100,Basell Brindisi,5019354,Basell Poliolefine Italia S.r.l.,European Commission,100,EU Allowance deletion,5016380,European Commission,13243,Details
EU511004,10-2,2019-04-11 09:51:34.769,Completed,Germany,100,Anlagenkonto der RW silicium GmbH,5018860,RW silicium GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,123078,Details
EU507022,4-0,2019-04-11 09:51:31.656,Completed,Austria,100,VERBUND Energy4Business GmbH,5023261,VERBUND Energy4Business GmbH,European Commission,230,EU Cancellation Account Period 2,5022673,EUROPEAN UNION,12000,Details
