Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU517995,10-0,2019-04-24 12:21:04.541,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Bulgaria,100,INDUSTRIAL SOLUTIONS BULGARIA Ltd.,5018303,INDUSTRIAL SOLUTIONS BULGARIA Ltd.,6300,Details
EU516812,10-0,2019-04-24 12:20:20.019,Completed,Spain,100,"Tierra Atomizada, S.A. - Factoría 1",5009155,"Tierra Atomizada, S.A",Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",5996,Details
EU517992,10-0,2019-04-24 12:18:06.977,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,74000,Details
EU517986,10-0,2019-04-24 12:17:40.906,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,Portugal,100,"Transportes Aéreos Portugueses, S.A.",5000522,"Transportes Aéreos Portugueses, S.A.",4602,Details
EU516724,10-0,2019-04-24 12:17:12.949,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Italy,100,ETforgitalitaly,5018198,Forgital Italy S.p.A.,12000,Details
EU503955,10-2,2019-04-24 12:16:15.087,Completed,France,100,SANOFI PASTEUR Marcy l'Etoile,5005098,SANOFI PASTEUR,European Commission,100,EU Allowance deletion,5016380,European Commission,23787,Details
EU517985,10-0,2019-04-24 12:15:44.938,Completed,Bulgaria,100,Saga Commodities AD,5017097,Saga Commodities EAD,United Kingdom,100,Gazprom Marketing & Trading (TRADING ACCOUNT),5017318,Gazprom Marketing & Trading Limited,1676,Details
EU517979,10-2,2019-04-24 12:14:53.234,Completed,Spain,100,Conservas Vegetales de Tomates Guadiana Soc.Coop,5009348,Conservas Vegetales de Tomates del Guadiana Soc. Coop.,European Commission,100,EU Allowance deletion,5016380,European Commission,16706,Details
EU517831,10-0,2019-04-24 12:14:11.815,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Poland,100,PGE Dom Maklerski S.A.,5023795,PGE Dom Maklerski S.A.,12000,Details
EU517742,10-2,2019-04-24 12:13:44.274,Completed,France,100,EUROAPI FRANCE,5005613,EUROAPI FRANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,24925,Details
EU517888,10-0,2019-04-24 12:12:50.512,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,167000,Details
EU517834,10-0,2019-04-24 12:12:20.441,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Romania,100,SSIF VIENNA INVESTMENT TRUST SA,5017135,SSIF VIENNA INVESTMENT TRUST SA,14000,Details
EU517982,10-0,2019-04-24 12:11:53.972,Completed,France,100,BNP PARIBAS,5027964,BNP PARIBAS,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,545000,Details
EU517755,10-2,2019-04-24 12:11:47.604,Completed,France,100,Sanofi Chimie Vitry sur Seine,5005865,SANOFI CHIMIE,European Commission,100,EU Allowance deletion,5016380,European Commission,16443,Details
EU517913,10-0,2019-04-24 12:11:27.003,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,143000,Details
EU517910,10-0,2019-04-24 12:10:20.865,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Romania,100,TDR Energy SRL,5024160,TDR Energy SRL,24000,Details
EU517845,10-0,2019-04-24 12:10:19.744,Completed,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,Netherlands,100,Macquarie Bank Limited,5027924,Macquarie Bank Limited,116000,Details
EU515696,10-0,2019-04-24 12:10:10.169,Completed,Germany,100,Heizwerk Essen-Rüttenscheid,5014632,STEAG Fernwärme GmbH,Germany,100,Heizwerk Essen-Schederhof,5014553,STEAG Fernwärme GmbH,1858,Details
EU516595,10-0,2019-04-24 12:09:59.875,Completed,Poland,100,Zakłady Górniczo-Hutnicze Bolesław S.A.,5019446,Zakłady Górniczo-Hutnicze Bolesław S.A.,Poland,100,Kotłownia Bolesław,5003632,Zakłady Górniczo-Hutnicze Bolesław S.A.,27304,Details
EU516669,10-0,2019-04-24 12:09:56.134,Completed,Austria,100,Kelag Wärme St. Magdalen,5004162,Kelag Energie & Wärme GmbH,Austria,100,Kelag Wärme Linz Bindermichl,5004196,Kelag Energie & Wärme GmbH,200,Details
