Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU503359,10-2,2019-04-16 12:45:06.594,Completed,Poland,100,Elektrociepłownia Gliwice,5003994,SFW Energia Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,39438,Details
EU514162,10-0,2019-04-16 12:44:34.754,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,377000,Details
EU513012,10-0,2019-04-16 12:44:26.799,Completed,Italy,100,Operator Account,5013626,SANPELLEGRINO SPA,Italy,100,VERA,5013628,SANPELLEGRINO SPA,23642,Details
EU503364,10-2,2019-04-16 12:43:06.029,Completed,Poland,100,Zakład Ciepłowniczy Poniatowa,5003996,SFW Energia Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,11597,Details
EU514166,10-0,2019-04-16 12:42:53.907,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,110000,Details
EU514339,10-2,2019-04-16 12:42:48.53,Completed,Poland,100,Energobaltic Sp. z o.o.,5003523,ENERGOBALTIC Sp. z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,6643,Details
EU514359,10-0,2019-04-16 12:42:01.19,Completed,Greece,100,ΛΙΠΑΣΜΑΤΑ ΝΕΑΣ ΚΑΡΒΑΛΗΣ Α.Ε.,5025141,ΛΙΠΑΣΜΑΤΑ ΝΕΑΣ ΚΑΡΒΑΛΗΣ Α.Ε.,Greece,100,PFIC LTD,5020325,PFIC LTD,9000,Details
EU513017,10-0,2019-04-16 12:42:01.187,Completed,Slovenia,100,TAČ,5008694,TAČ d.o.o.,Slovenia,100,NAHA for account [1],5008619,Agencija Republike Slovenije za okolje,154,Details
EU502006,10-2,2019-04-16 12:41:21.197,Completed,Sweden,100,Preemraff Göteborg,5001552,Preem AB,European Commission,100,EU Allowance deletion,5016380,European Commission,536000,Details
EU512968,10-0,2019-04-16 12:41:00.677,Completed,Spain,100,"Verallia Spain, S.A. -Instalación de Montblanc",5009920,"VERALLIA SPAIN, S.A.",Spain,100,Cuenta entrega unidades en nombre de instalaciones excluidas,5023046,Cuenta entrega unidades en nombre de instalaciones excluidas,3482,Details
EU514317,10-2,2019-04-16 12:40:48.625,Completed,Italy,100,AdI Energia,5013321,AdI Energia S.r.l,European Commission,100,EU Allowance deletion,5016380,European Commission,4693674,Details
EU512995,10-0,2019-04-16 12:40:20.056,Completed,Italy,100,Operator Account,5012702,CARTIERE DEL GARDA SPA,Spain,100,Cogeneración Motril S.A.,5009870,"Cogeneración Motril, S.A.",800,Details
EU513339,10-2,2019-04-16 12:39:57.714,Completed,Germany,100,B Solvents,5021162,Dow Deutschland Anlagengesellschaft mbH,European Commission,100,EU Allowance deletion,5016380,European Commission,830,Details
EU514349,10-2,2019-04-16 12:39:22.277,Completed,Germany,100,Matthias Heyer OHG,5021787,Matthias Heyer oHG,European Commission,100,EU Allowance deletion,5016380,European Commission,2465,Details
EU514353,10-0,2019-04-16 12:39:21.09,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Italy,100,CENTRALE COGENERAZIONE OSR,5013063,OSPEDALE SAN RAFFAELE SRL,3720,Details
EU513343,10-2,2019-04-16 12:38:22.54,Completed,Germany,100,1567 - Anlagenkonto,5014984,Dow Deutschland Anlagengesellschaft mbH,European Commission,100,EU Allowance deletion,5016380,European Commission,3953,Details
EU514182,10-2,2019-04-16 12:38:06.143,Completed,Denmark,100,Nordic Aviation Capital A/S,5016682,Nordic Aviation Capital A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,1460,Details
EU501994,10-2,2019-04-16 12:36:48.349,Completed,Sweden,100,Preemraff Lysekil,5001544,Preem AB,European Commission,100,EU Allowance deletion,5016380,European Commission,1625082,Details
EU514326,10-0,2019-04-16 12:36:37.17,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Slovenia,100,THERMOKON,5008699,THERMOKON D.O.O.,250,Details
EU514333,10-0,2019-04-16 12:35:37.949,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,64000,Details
