Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU518575,10-36,2019-04-25 01:30:58.568,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE Energia Ciepła S.A. Oddział Elektrociepłownia Gdyńska,5003508,PGE Energia Ciepła S.A.,94838,Details
EU518536,10-36,2019-04-25 01:30:58.538,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE Energia Ciepła S.A. Oddział Elektrociepłownia Rzeszów II,5003466,PGE Energia Ciepła S.A.,25817,Details
EU518537,10-36,2019-04-25 01:30:58.439,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,ELEKTROCIEPŁOWNIA MIKOŁAJ,5003588,WĘGLOKOKS ENERGIA ZCP sp. z o.o.,1833,Details
EU518538,10-36,2019-04-25 01:30:58.358,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Lithuania,100,Operator Account:LT48,5006039,AB Vilniaus silumos tinklai,13597,Details
EU518576,10-36,2019-04-25 01:30:58.347,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,CUKROWNIA CEREKIEW,5003609,Sudzucker Polska S.A.,545,Details
EU518539,10-36,2019-04-25 01:30:58.234,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,ELEKTROCIEPŁOWNIA FENICE W RZESZOWIE,5003412,FENICE POLAND SP.Z O.O.,13305,Details
EU518499,10-36,2019-04-25 01:30:58.222,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,HRK:FI325,5010381,Oy Turku Energia Åbo Energi Ab,568,Details
EU518531,10-36,2019-04-25 01:30:58.169,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Liipola:FI237,5011020,Lahti Energia Oy,1138,Details
EU518574,10-36,2019-04-25 01:30:58.122,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Energobaltic Sp. z o.o.,5003523,ENERGOBALTIC Sp. z o.o.,2473,Details
EU518543,10-36,2019-04-25 01:30:58.104,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Meriniityn kaukolampökeskus:FI389,5010445,Salon Kaukolämpö Oy,458,Details
EU518545,10-36,2019-04-25 01:30:58.084,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,TKS/HRV/CO2:FI436,5010492,Tampereen Sähkölaitos Oy,1029,Details
EU518579,10-36,2019-04-25 01:30:58.026,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Satelliittipuisto:FI689,5010703,Suur-Savon Sähkö Oy,114,Details
EU518542,10-36,2019-04-25 01:30:57.796,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGNiG TERMIKA Energetyka Przemysłowa S.A. Zakład Pniówek,5003566,PGNiG TERMIKA Energetyka Przemysłowa S.A.,10640,Details
EU518578,10-36,2019-04-25 01:30:57.665,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Päästökauppatili 2:FI131,5010914,Imatran Lämpö Oy,2,Details
EU518532,10-36,2019-04-25 01:30:57.504,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE Energia Ciepła S.A. Oddział Elektrociepłownia Kielce,5003673,PGE Energia Ciepła S.A.,8036,Details
EU518570,10-36,2019-04-25 01:30:57.258,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,Instalacja Elektrociepłownia,5003410,ORLEN POŁUDNIE S.A.,2482,Details
EU518572,10-36,2019-04-25 01:30:57.206,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Sammonkatu:FI248,5011031,Lahti Energia Oy,6,Details
EU518546,10-36,2019-04-25 01:30:57.065,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Päästöt-Tapiola:FI28,5010811,Fortum Power and Heat Oy,5014,Details
EU518544,10-36,2019-04-25 01:30:56.977,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Poland,100,PGE GiEK S.A. Oddział w Rybniku,5003274,PGE Górnictwo i Energetyka Konwencjonalna S.A.,1752461,Details
EU518547,10-36,2019-04-25 01:30:56.928,Completed,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,Finland,100,Päästö Teollisuuskylä:FI487,5010543,Nevel Oy,100,Details
