Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU493316,10-0,2019-03-04 11:44:56.157,Completed,Germany,100,UniCredit Bank AG Trading Account,5016811,UniCredit Bank AG,Germany,100,FutureCamp Climate GmbH Personenkonto,5016067,FutureCamp Climate GmbH,1000,Details
EU493297,10-2,2019-03-04 11:41:34.043,Completed,Czech Republic,100,TEREA Cheb - Bloková výtopna Skalka,5006593,TEREA Cheb s.r.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,4073,Details
EU493303,10-0,2019-03-04 11:38:13.237,Completed,Italy,100,Aitherco2 SpA,5016984,AitherCO2 SIM SpA,Romania,100,Operator Account,5010059,ELECTROCENTRALE BUCURESTI S.A,50000,Details
EU493293,10-2,2019-03-04 11:37:16.927,Completed,France,100,PARADOX INTERNATIONAL BIRDS LTD,5027328,PARADOX INTERNATIONAL BIRDS LTD,European Commission,100,EU Allowance deletion,5016380,European Commission,188,Details
EU493302,10-0,2019-03-04 11:35:26.004,Completed,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,United Kingdom,100,Babcock Mission Critical Services Offshore,5016708,Babcock Mission Critical Services Offshore Limited,1793,Details
EU493285,10-2,2019-03-04 11:25:49.139,Completed,United Kingdom,100,Rockwool Bridgend trading,5007634,Rockwool Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,75075,Details
EU493292,10-0,2019-03-04 11:19:51.671,Completed,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,42000,Details
EU493257,10-0,2019-03-04 11:17:31.123,Completed,Denmark,100,Trading Account nr 1,5019121,ØRSTED Salg & Service A/S,United Kingdom,100,Allied Glass Trading,5007770,Allied Glass Containers Limited,67665,Details
EU493261,10-0,2019-03-04 11:16:42.996,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,innogy SE,5017191,innogy SE,10000,Details
EU493216,10-2,2019-03-04 11:16:26.842,Completed,United Kingdom,100,Operator Account,5007527,Mill Nurseries Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,8082,Details
EU493291,10-0,2019-03-04 11:16:22.721,Completed,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,13000,Details
EU493284,10-2,2019-03-04 11:09:14.592,Completed,United Kingdom,100,Operator Account,5007267,Springfields Fuels Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,38736,Details
EU493275,10-0,2019-03-04 11:06:39.251,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Austria,100,voestalpine AG,5017343,voestalpine AG,293650,Details
EU493256,10-0,2019-03-04 11:05:22.051,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",42000,Details
EU493276,10-0,2019-03-04 11:05:05.179,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",2392345,Details
EU493089,10-0,2019-03-04 11:03:33.088,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Germany,100,GuD Anlage Sachsenmilch Leppersdorf GmbH,5024714,Sachsenmilch Leppersdorf GmbH,30000,Details
EU493243,10-2,2019-03-04 11:03:32.142,Completed,United Kingdom,100,Ansty,5007851,RWG (Repairs and Overhauls) Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,2418,Details
EU493279,10-0,2019-03-04 11:03:14.401,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Germany,100,ifm traviation,5017194,ifm traviation gmbh,2000,Details
EU493274,10-0,2019-03-04 10:58:50.481,Completed,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,38000,Details
EU493165,10-2,2019-03-04 10:51:17.481,Completed,United Kingdom,100,McCain Trading SCA,5007596,MCCAIN FOODS (G.B.) LIMITED,European Commission,100,EU Allowance deletion,5016380,European Commission,35552,Details
EU493166,10-2,2019-03-04 10:50:02.302,Completed,United Kingdom,100,McCain Trading WHI,5007597,MCCAIN FOODS (G.B.) LIMITED,European Commission,100,EU Allowance deletion,5016380,European Commission,33623,Details
EU493167,10-2,2019-03-04 10:48:03.941,Completed,United Kingdom,100,McCain Trading WOM,5007598,MCCAIN FOODS (G.B.) LIMITED,European Commission,100,EU Allowance deletion,5016380,European Commission,9981,Details
EU493168,10-2,2019-03-04 10:45:47.12,Completed,United Kingdom,100,PAS Energy Trading,5007653,MCCAIN FOODS (G.B.) LIMITED,European Commission,100,EU Allowance deletion,5016380,European Commission,14944,Details
EU493231,10-0,2019-03-04 10:41:55.898,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,Poland,100,ENERGA Elektrownie Ostrołęa SA,5003353,ENERGA Elektrownie Ostrołęka S.A.,3000,Details
EU493232,10-0,2019-03-04 10:40:44.004,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,10000,Details
EU493233,10-0,2019-03-04 10:39:24.967,Completed,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,50000,Details
EU493241,10-0,2019-03-04 10:33:09.146,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,25000,Details
EU493239,10-0,2019-03-04 10:32:07.236,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,63750,Details
EU493245,10-0,2019-03-04 10:25:44.295,Completed,United Kingdom,100,Citigroup Global Markets Limited,5021318,Citigroup Global Markets Limited,United Kingdom,100,Thomas Cook Group Treasury Limited,5008399,Thomas Cook Group Treasury Limited,764328,Details
EU493238,10-0,2019-03-04 10:14:24.634,Completed,Czech Republic,100,"ČEZ, a.s. - obchodní účet",5016960,"ČEZ, a. s.",United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,64000,Details
EU493219,10-0,2019-03-04 10:09:43.17,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,France,100,AIRFLITE INC,5016428,AIRFLITE INC,168,Details
EU493237,10-0,2019-03-04 10:09:08.65,Completed,Greece,100,IPPC S.A.,5016925,ΕΥΣΤΑΘΙΟΣ ΚΟΥΡΝΙΩΤΗΣ,Greece,100,FIBRAN,5018863,ΦΙΜΠΡΑΝ Δ.ΑΝΑΣΤΑΣΙΑΔΗΣ Α.Ε.,4000,Details
EU493198,10-0,2019-03-04 10:08:54.425,Completed,Germany,100,Axpo Solutions AG,5017149,AXPO Solutions AG,Germany,100,Trading Konto Currenta GmbH & Co. OHG,5017129,Currenta GmbH & Co. OHG,104864,Details
EU493222,10-0,2019-03-04 10:08:42.819,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Poland,100,Ciepłownia Centralna,5003654,Ciepłownia Sierpc Sp.z o.o.,500,Details
EU493205,10-0,2019-03-04 10:08:19.391,Completed,Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",59000,Details
EU493189,10-0,2019-03-04 10:08:08.605,Completed,Poland,100,GPEC SYSTEM SP. Z O.O.,5027600,GPEC SYSTEM SP. Z O.O.,Poland,100,Ciepłownia Rejonowa POŁUDNIE KS-101,5003292,GPEC STAROGARD,2350,Details
EU493072,10-0,2019-03-04 10:07:58.459,Completed,United Kingdom,100,EP UK INVESTMENTS LTD,5026388,EP UK Investments Ltd,United Kingdom,100,EP Langage Ltd,5007917,EP Langage Limited,968328,Details
EU493214,10-0,2019-03-04 10:07:34.73,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,Bulgaria,100,ContourGlobal Maritsa East 3 AD,5016120,ContourGlobal Maritsa East 3 AD,250000,Details
EU493179,10-0,2019-03-04 10:06:50.082,Completed,United Kingdom,100,ETS AERO LTD,5017616,ETS AERO LTD,United Kingdom,100,994748 Holding Account,5017590,994748 Ontario Inc.,64,Details
EU493013,10-0,2019-03-04 10:06:48.057,Completed,France,100,SOCIETE EUROPEENNE DE GESTION DE L'ENERGIE,5020334,SOCIETE EUROPEENNE DE GESTION DE L'ENERGIE,France,100,SOCIETE GENERALE,5017623,SOCIETE GENERALE,8344,Details
