Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU459949,10-72,2018-05-23 14:24:27.353,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Sweden,100,HVC Huskvarna fördelningsstation,5002020,Jönköping Energi AB,49,Details
EU458731,10-71,2018-05-23 14:23:34.79,Completed,Sweden,100,HVC Huskvarna fördelningsstation,5002020,Jönköping Energi AB,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,49,Details
EU459947,10-72,2018-05-23 14:23:03.308,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Sweden,100,HVC Huskvarna Vapen,5002026,Jönköping Energi AB,2240,Details
EU458732,10-71,2018-05-23 14:22:10.884,Completed,Sweden,100,HVC Huskvarna Vapen,5002026,Jönköping Energi AB,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,2240,Details
EU459945,10-72,2018-05-23 14:21:49.323,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Sweden,100,HVC Ryhov,5002028,Jönköping Energi AB,971,Details
EU458734,10-71,2018-05-23 14:20:56.789,Completed,Sweden,100,HVC Ryhov,5002028,Jönköping Energi AB,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,971,Details
EU459943,10-72,2018-05-23 14:19:37.573,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Sweden,100,HVC Östra Klinikerna,5002030,Jönköping Energi AB,142,Details
EU458736,10-71,2018-05-23 14:18:45.12,Completed,Sweden,100,HVC Östra Klinikerna,5002030,Jönköping Energi AB,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,142,Details
EU459941,10-72,2018-05-23 14:17:52.167,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Sweden,100,HVC Österängen,5002033,Jönköping Energi AB,1215,Details
EU459930,10-0,2018-05-23 14:17:49.636,Completed,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,9086,Details
EU458738,10-71,2018-05-23 14:16:59.593,Completed,Sweden,100,HVC Österängen,5002033,Jönköping Energi AB,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1215,Details
