Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU478192,10-0,2018-12-19 13:46:55.273,Completed,Poland,100,TAURON Polska Energia S.A.,5024259,TAURON Polska Energia S.A.,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Stalowa Wola w Stalowej Woli,5003289,TAURON WYTWARZANIE S.A.,200533,Details
EU478191,10-0,2018-12-19 13:45:35.117,Completed,Poland,100,TAURON Polska Energia S.A.,5024259,TAURON Polska Energia S.A.,Poland,100,TAURON Wytwarzanie Spółka Akcyjna Oddział Elektrownia Siersza w Trzebini,5003326,TAURON WYTWARZANIE S.A.,824558,Details
EU478195,10-0,2018-12-19 13:45:07.16,Completed,Germany,100,ThyssenKrupp AG,5017249,thyssenkrupp AG,Italy,100,Operator Account,5012568,Acciai Speciali Terni S.p.A. con Unico Socio,164283,Details
EU478186,10-0,2018-12-19 13:43:40.883,Completed,United Kingdom,100,J.P. Morgan Securities Plc,5017695,J.P. Morgan Securities Plc,United Kingdom,100,Chevron Products UK Limited,5008411,Chevron Products UK Limited,233000,Details
EU478187,10-0,2018-12-19 13:42:26.165,Completed,Poland,100,TAURON Polska Energia S.A.,5024259,TAURON Polska Energia S.A.,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Łagisza w Będzinie,5003322,TAURON WYTWARZANIE S.A.,1290334,Details
EU478185,10-0,2018-12-19 13:40:23.824,Completed,Poland,100,TAURON Polska Energia S.A.,5024259,TAURON Polska Energia S.A.,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Łaziska w Łaziskach,5003312,TAURON WYTWARZANIE S.A.,1844524,Details
EU478178,10-0,2018-12-19 13:38:26.676,Completed,Poland,100,TAURON Polska Energia S.A.,5024259,TAURON Polska Energia S.A.,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Jaworzno III Elektrownia II w Jaworznie,5003309,TAURON WYTWARZANIE S.A.,487559,Details
EU478188,3-0,2018-12-19 13:36:54.623,Completed,United Kingdom,100,Shell Trading International Ltd (STIL),5017118,Shell Trading International Limited,Switzerland,100,,1062,,100000,Details
EU478182,10-0,2018-12-19 13:36:21.872,Completed,Poland,100,TAURON Polska Energia S.A.,5024259,TAURON Polska Energia S.A.,Poland,100,TAURON Wytwarzanie SA Oddział Elektrownia Jaworzno III w Jaworznie,5003296,TAURON WYTWARZANIE S.A.,2716492,Details
EU477624,10-0,2018-12-19 13:30:50.282,Completed,France,100,EUROSERUM - Quimper,5004737,EUROSERUM,France,100,Entremont Alliance - Guingamp,5004775,ENTREMONT ALLIANCE,20681,Details
EU478176,10-0,2018-12-19 13:27:05.99,Completed,United Kingdom,100,SEB FUTURES,5017323,S E B,Finland,100,Martinlaakso:FI477,5010533,Vantaan Energia Oy,181000,Details
EU478174,10-0,2018-12-19 13:26:04.965,Completed,United Kingdom,100,SEB FUTURES,5017323,S E B,Finland,100,Martinlaakso:FI477,5010533,Vantaan Energia Oy,144000,Details
EU478173,10-0,2018-12-19 13:25:05.772,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Germany,100,STEAG GmbH,5017212,STEAG GmbH,677000,Details
EU478170,10-0,2018-12-19 13:24:15.515,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Germany,100,STEAG GmbH,5017212,STEAG GmbH,20000,Details
EU477616,10-0,2018-12-19 13:23:32.661,Completed,Italy,100,Hera Trading,5012843,Hera Trading S.r.L.,France,100,SOCIETE GENERALE,5017623,SOCIETE GENERALE,199500,Details
EU478168,10-0,2018-12-19 13:23:03.066,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Norway,100,Trading Account Power & Emission,5017663,Equinor ASA,5543000,Details
EU478164,10-0,2018-12-19 13:21:48.308,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,France,100,SOLVAY ENERGY SERVICES,5017277,SOLVAY ENERGY SERVICES,241000,Details
EU477568,10-0,2018-12-19 13:21:33.916,Completed,Germany,100,Gekaufte Emissionsrechte,5013718,Städtische Werke Energie + Wärme GmbH,Germany,100,724 - Anlagenkonto - Fernwärmekraftwerk Kassel (FKK),5014652,Städtische Werke Energie + Wärme GmbH,65987,Details
EU478055,10-0,2018-12-19 13:21:09.24,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,Germany,100,Energy Management,5015442,Statkraft Markets GmbH,555000,Details
EU478163,10-0,2018-12-19 13:20:38.624,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,France,100,SOCIETE GENERALE,5017623,SOCIETE GENERALE,18195000,Details
