Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU479536,10-0,2018-12-27 14:17:18.591,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,United Kingdom,100,ABN AMRO Clearing Bank N.V,5017351,"ABN AMRO Clearing Bank N.V, London Branch",20000,Details
EU479514,10-0,2018-12-27 14:16:43.406,Completed,France,100,EDF TRADING LIMITED,5027028,EDF TRADING LTD,Italy,100,ACEA AMBIENTE S.r.l. UL1,5019249,ACEA AMBIENTE S.r.l.,40000,Details
EU479526,10-0,2018-12-27 14:16:26.275,Completed,United Kingdom,100,Macquarie Bank Limited (EUA),5017114,Macquarie Bank Limited,United Kingdom,100,Armada Kraken,5026251,EnQuest Heather Limited,9750,Details
EU479531,10-0,2018-12-27 14:16:10.639,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,United Kingdom,100,RWE npower CAM,5007269,RWE Generation UK Plc,2334000,Details
EU479519,10-0,2018-12-27 14:15:35.397,Completed,France,100,EDF TRADING LIMITED,5027028,EDF TRADING LTD,Netherlands,100,Vattenfall Energy Trading Netherlands N.V.,5017834,Vattenfall Energy Trading Netherlands N.V.,240900,Details
EU479527,10-0,2018-12-27 14:15:15.586,Completed,United Kingdom,100,Macquarie Bank Limited (EUA),5017114,Macquarie Bank Limited,United Kingdom,100,Thistle,5008378,EnQuest Heather Limited,71,Details
EU479522,10-0,2018-12-27 14:14:25.696,Completed,France,100,EDF TRADING LIMITED,5027028,EDF TRADING LTD,Poland,100,Produkcja papieru lub tektury,5003563,MM Kwidzyn sp. z o.o.,45000,Details
EU479529,10-0,2018-12-27 14:13:54.052,Completed,United Kingdom,100,Macquarie Bank Limited (EUA),5017114,Macquarie Bank Limited,United Kingdom,100,Kittiwake,5008533,EnQuest Heather Limited,10055,Details
EU479533,10-72,2018-12-27 14:10:58.788,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,United Kingdom,100,Sheffield,5027101,Aggregate Industries UK Limited,16,Details
EU479444,10-71,2018-12-27 14:09:55.439,Completed,United Kingdom,100,Sheffield,5027101,Aggregate Industries UK Limited,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,16,Details
EU479530,10-0,2018-12-27 14:04:02.733,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,1423000,Details
EU479528,10-0,2018-12-27 14:02:59.433,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,Trading Daily Emissions,5017041,ICE Clear Europe Ltd,25000,Details
EU479099,10-0,2018-12-27 14:02:56.348,Completed,Germany,100,Stadtwerke Döbeln GmbH,5015978,Stadtwerke Döbeln GmbH,Germany,100,envia Mitteldeutsche Energie AG,5017416,envia Mitteldeutsche Energie AG,12483,Details
EU479524,10-0,2018-12-27 13:59:33.507,Completed,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,Germany,100,ECC AG Handel,5016813,European Commodity Clearing AG,290000,Details
EU479525,10-0,2018-12-27 13:58:03.763,Completed,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",Portugal,100,"213-Empresa de Electricidade da Madeira, S.A",5002916,"Empresa de Electricidade da Madeira, S.A",95000,Details
EU479298,10-0,2018-12-27 13:51:58.896,Completed,Netherlands,100,Corendon Airlines,5019221,Turistik Hava Tasimacilik Anonim Sirketi,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,9270,Details
EU479513,10-2,2018-12-27 13:49:30.409,Completed,Germany,100,Anlagenkonto TKL GmbH & Co. KG,5013872,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,2979822,Details
EU479517,10-2,2018-12-27 13:43:47.094,Completed,Germany,100,Anlagenkonto TGH GmbH & Co. KG,5015907,Trianel Gaskraftwerk Hamm GmbH & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,288385,Details
EU479458,10-0,2018-12-27 13:38:10.308,Completed,Germany,100,HK GETEC ENERGIE GmbH,5023658,GETEC ENERGIE GmbH,Germany,100,666 - Anlagenkonto,5014149,ContiTech Antriebssysteme GmbH,5000,Details
EU479515,10-0,2018-12-27 13:35:40.372,Completed,Finland,100,Gasum Consulting Oy,5018688,Gasum Consulting Oy,Finland,100,Juurakko:FI261,5010317,Sodankylän Lämpö ja Vesi Oy,5000,Details
