Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU481824,10-0,2019-01-29 10:04:25.707,Completed,Germany,100,Statkraft Markets GmbH,5017011,Statkraft Markets GmbH,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,14000,Details
EU481869,10-0,2019-01-29 10:03:49.238,Completed,United Kingdom,100,Citigroup Global Markets Limited,5021318,Citigroup Global Markets Limited,Croatia,100,Objekti prerade plina Molve,5021973,INA d.d.,1540,Details
EU481835,10-0,2019-01-29 10:03:36.608,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Ireland,100,Operator Account,5012003,Tynagh Energy Limited,30000,Details
EU481822,10-0,2019-01-29 10:02:19.342,Completed,Hungary,100,MOL Commodity Trading Kft,5017387,MOL Commodity Trading Kft.,Croatia,100,Objekti frakcionacije Ivanić Grad,5021972,INA d.d.,205,Details
EU481836,10-0,2019-01-29 10:02:16.381,Completed,Germany,100,Commerzbank AG - Trading Account,5016810,COMMERZBANK Aktiengesellschaft,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,20000,Details
EU481827,10-0,2019-01-29 10:01:53.878,Completed,Greece,100,IPPC S.A.,5016925,ΕΥΣΤΑΘΙΟΣ ΚΟΥΡΝΙΩΤΗΣ,Netherlands,100,"Gunvor International B.V., Amsterdam, Geneva Branch",5024828,Gunvor International B.V.,6000,Details
EU481866,10-0,2019-01-29 10:01:07.049,Completed,United Kingdom,100,Citigroup Global Markets Limited,5021318,Citigroup Global Markets Limited,Croatia,100,Rafinerija nafte Rijeka,5021784,INA d.d.,19294,Details
EU481815,10-0,2019-01-29 10:00:27.996,Completed,United Kingdom,100,BNP PARIBAS COMMODITY FUTURES LTD,5017675,BNP Paribas Commodity Futures Limited,Spain,100,"Naturgy Energy Group, S.A.",5017187,"Naturgy Energy Group, S.A.",105000,Details
EU481224,10-2,2019-01-29 09:16:12.18,Completed,France,100,STE AEROPORT MARSEILLE PROVENCE,5027084,AEROPORT MARSEILLE PROVENCE,European Commission,100,EU Allowance deletion,5016380,European Commission,390,Details
EU481834,10-86,2019-01-29 08:22:28.829,Completed,Germany,100,1807 - Anlagenkonto,5015344,Stadtwerke Leipzig GmbH,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,181,Details
EU481706,10-0,2019-01-28 17:54:28.978,Completed,Germany,100,Kraftwerk O10 - Kessel 3-5 14310-0266,5016018,INEOS Manufacturing Deutschland GmbH,Germany,100,"Kraftwerk, Geb. O 10, Kessel 6 14310-1249",5015218,INEOS Manufacturing Deutschland GmbH,93541,Details
EU481674,10-0,2019-01-28 17:25:07.786,Completed,Poland,100,CIEPŁOWNIA FENICE W TYCHACH,5002883,FENICE POLAND SP.Z O.O.,Poland,100,CIEPŁOWNIA FENICE W KROŚNIE,5003046,FENICE POLAND SP.Z O.O.,1414,Details
EU481683,10-0,2019-01-28 17:00:45.604,Completed,Italy,100,Operator Account,5013411,Ottana Energia s.p.a,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",20000,Details
EU481692,10-0,2019-01-28 16:40:28.568,Completed,Greece,100,ΕΥΣΤΑΘΙΟΣ ΚΟΥΡΝΙΩΤΗΣ,5016797,ΕΥΣΤΑΘΙΟΣ ΚΟΥΡΝΙΩΤΗΣ,Greece,100,IPPC S.A.,5016925,ΕΥΣΤΑΘΙΟΣ ΚΟΥΡΝΙΩΤΗΣ,8003,Details
EU481823,4-0,2019-01-28 16:18:31.84,Completed,Spain,100,EG TRADING ACCOUNT,5016853,"Endesa Generación, S.A.",European Commission,230,EU Cancellation Account Period 2,5022673,EUROPEAN UNION,3,Details
EU481818,10-0,2019-01-28 15:57:35.45,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Finland,100,Finnair,5000147,Finnair Oyj,50000,Details
EU481676,10-0,2019-01-28 15:49:01.839,Completed,Spain,100,Comercial e Industrial Aries S.A.,5009356,Comercial e Industrial Aries s.a.,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",12000,Details
EU481677,10-0,2019-01-28 15:46:58.386,Completed,Spain,100,Comercial e Industrial Aries S.A. 2,5008916,Comercial e Industrial Aries s.a.,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",4000,Details
EU481812,10-0,2019-01-28 15:45:50.89,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",395000,Details
EU481816,10-0,2019-01-28 15:43:00.044,Completed,Spain,100,Santander Clientes,5017250,Banco Santander S.A.,Poland,100,TAURON Polska Energia S.A.,5019474,TAURON Polska Energia S.A.,5000,Details
