Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU493344,10-0,2019-03-07 15:55:56.855,Completed,United Kingdom,100,HBEL - AIUK,5024087,Holcibel S.A.,United Kingdom,100,Duntilland,5022843,Aggregate Industries UK Limited,2881,Details
EU493345,10-0,2019-03-07 15:54:48.291,Completed,United Kingdom,100,HBEL - AIUK,5024087,Holcibel S.A.,United Kingdom,100,Chryston,5024665,Aggregate Industries UK Limited,1684,Details
EU495314,10-0,2019-03-07 15:53:52.435,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,United Kingdom,100,BP Gas Marketing Limited (2),5017286,BP Gas Marketing Limited,20000,Details
EU493347,10-0,2019-03-07 15:53:50.19,Completed,United Kingdom,100,HBEL - AIUK,5024087,Holcibel S.A.,United Kingdom,100,Heathrow,5024666,Aggregate Industries UK Limited,7652,Details
EU493349,10-0,2019-03-07 15:52:14.922,Completed,United Kingdom,100,HBEL - AIUK,5024087,Holcibel S.A.,United Kingdom,100,Croft,5024504,Aggregate Industries UK Limited,2970,Details
EU495316,10-0,2019-03-07 15:51:54.844,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,France,100,EDF TRADING LIMITED,5027028,EDF TRADING LTD,3254000,Details
EU493350,10-0,2019-03-07 15:50:45.031,Completed,United Kingdom,100,HBEL - AIUK,5024087,Holcibel S.A.,United Kingdom,100,Sheffield,5027101,Aggregate Industries UK Limited,5195,Details
EU495353,10-0,2019-03-07 15:49:38.937,Completed,United Kingdom,100,Gazprom Marketing & Trading Retail (Trading Account),5017319,Gazprom Marketing & Trading Retail Ltd,United Kingdom,100,Operator Account,5008557,The University Court of the University of Glasgow,14700,Details
EU495341,10-2,2019-03-07 15:46:51.871,Completed,United Kingdom,100,,5000161,,European Commission,100,EU Allowance deletion,5016380,European Commission,343,Details
EU495347,10-0,2019-03-07 15:42:55.54,Completed,Germany,100,Vattenfall Energy Trading GmbH,5017244,Vattenfall Energy Trading GmbH,United Kingdom,100,BNP Paribas,5017654,BNP Paribas,3000,Details
EU494849,10-0,2019-03-07 15:42:41.134,Completed,United Kingdom,100,Smurfit Kappa SSK,5007980,Smurfit Kappa UK Ltd,United Kingdom,100,Smurfit Kappa Townsend Hook,5023932,Smurfit Kappa UK Ltd,2383,Details
EU495345,10-0,2019-03-07 15:41:37.132,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,"Fertiberia, S.A-Fábrica de Avilés",5017818,"Fertiberia, S.A.",2500,Details
EU495343,10-0,2019-03-07 15:41:21.843,Completed,Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,Spain,100,"Kao Corporation, S.A. - Olesa de Montserrat",5009526,"KAO CORPORATION, SA",1560,Details
EU495340,10-0,2019-03-07 15:40:18.053,Completed,Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,Spain,100,"Bioenergética Egabrense, S.A.",5009170,"Bioenergética Egabrense, S.A.",40000,Details
EU495328,10-0,2019-03-07 15:38:19.801,Completed,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",5000,Details
EU495324,10-0,2019-03-07 15:31:40.121,Completed,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,11000,Details
EU495320,10-0,2019-03-07 15:28:36.62,Completed,United Kingdom,100,FUTURES CLIENT TRADING ACCOUNT,5017912,Macquarie Bank Limited,Spain,100,"COMPAÑÍA ESPAÑOLA DE PETROLEOS, S.A.U.",5017896,"Compañía Española de Petróleos, S.A.",2000,Details
EU494839,10-0,2019-03-07 15:27:51.562,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,United Kingdom,100,The World is Yours Ltd,5017924,The World is Yours Ltd,5547,Details
EU495280,10-2,2019-03-07 15:27:34.972,Completed,United Kingdom,100,North Cormorant,5008054,Taqa Bratani Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,132385,Details
EU495281,10-2,2019-03-07 15:25:50.472,Completed,United Kingdom,100,Eider,5008056,Taqa Bratani Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,24525,Details
