Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU498257,10-0,2019-03-19 15:49:49.994,Completed,Spain,100,FUTURA CARBONO S.L.,5024181,FUTURA CARBONO S.L.,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",77000,Details
EU498255,10-0,2019-03-19 15:49:16.969,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Netherlands,100,Global Switch Amsterdam B.V.,5022683,Global Switch Amsterdam B.V.,2474,Details
EU497824,10-0,2019-03-19 15:49:01.982,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Kolding DampC,5006530,TREFOR Varme A/S,261,Details
EU498248,10-0,2019-03-19 15:48:08.738,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Lithuania,100,Operator Account:LT22,5006013,AB Achema,20000,Details
EU497821,10-0,2019-03-19 15:48:00.797,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Kolding Syd,5006523,TREFOR Varme A/S,210,Details
EU498246,10-0,2019-03-19 15:47:03.541,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Malta,100,Corendon Airlines Europe,5027268,Corendon Airlines Europe,2100,Details
EU497820,10-0,2019-03-19 15:46:49.836,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Søndermarken K,5006534,TREFOR Varme A/S,275,Details
EU498245,10-0,2019-03-19 15:46:19.154,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Germany,100,FW-Anlagenkonto,5020201,Fritz Winter Eisengießerei GmbH & Co. KG,10000,Details
EU497818,10-0,2019-03-19 15:45:18.142,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Nørremarken K,5006533,TREFOR Varme A/S,42,Details
EU497815,10-0,2019-03-19 15:43:57.815,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Fredericia Erritsø,5006522,TREFOR Varme A/S,12,Details
EU498195,10-2,2019-03-19 15:43:16.442,Completed,Netherlands,100,Vlisco Netherlands B.V.,5011306,Vlisco Netherlands B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,21177,Details
EU497814,10-0,2019-03-19 15:42:37.555,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Central Stribæk,5022666,Vejle Fjernvarme a.m.b.a.,430,Details
EU497812,10-0,2019-03-19 15:41:24.435,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Central Stribæk,5022666,Vejle Fjernvarme a.m.b.a.,287,Details
EU498017,10-2,2019-03-19 15:40:34.873,Completed,Sweden,100,Loket,5001731,Ronneby Miljö & Teknik AB,European Commission,100,EU Allowance deletion,5016380,European Commission,3,Details
EU497810,10-0,2019-03-19 15:40:25.415,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Mølholm Varmev,5006327,Andelsselskabet Mølholm Varmeværk,176,Details
EU498250,10-0,2019-03-19 15:40:11.615,Completed,United Kingdom,100,Belektron TRD,5016818,Belektron d.o.o.,Germany,100,Emissionshändler.com GEMB mbH,5019435,GEMB Gesellschaft für Emissionsmanagement und Beratung mbH,15000,Details
EU497809,10-0,2019-03-19 15:39:12.948,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Middelfart Fjernvarme a.m.b.a.,5006337,Middelfart Fjernvarme a.m.b.a.,261,Details
EU498013,10-2,2019-03-19 15:38:56.312,Completed,Sweden,100,Sörbyverket,5002121,Ronneby Miljö & Teknik AB,European Commission,100,EU Allowance deletion,5016380,European Commission,800,Details
EU497805,10-0,2019-03-19 15:37:35.862,Completed,Denmark,100,TVIS TrekantområdetsVarmetransMissionsselskab I/S,5022432,TVIS Trekantområdets VarmetransMissionsselskab I/S,Denmark,100,Fredericia Fjernvarme-venusvej,5006420,Fredericia fjernvarme A.M.B.A.,151,Details
EU498020,10-2,2019-03-19 15:36:13.83,Completed,Sweden,100,Panncentral Huven,5024490,Ronneby Miljö & Teknik AB,European Commission,100,EU Allowance deletion,5016380,European Commission,17,Details
