Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU492668,10-0,2019-03-01 16:35:11.011,Completed,Sweden,100,Södra Cell Värö,5001465,Södra Skogsägarna ekonomisk förening,Netherlands,100,STX Services BV,5017430,STX Commodities B.V.,100000,Details
EU493070,10-2,2019-03-01 16:33:33.396,Completed,United Kingdom,100,EP SHB Ltd,5007311,EP SHB Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,1344908,Details
EU488301,10-2,2019-03-01 16:32:03.833,Completed,Germany,100,MEGAL Mittelbrunn,5015390,MEGAL GmbH & Co.KG,European Commission,100,EU Allowance deletion,5016380,European Commission,1147,Details
EU488292,10-2,2019-03-01 16:30:29.376,Completed,Germany,100,MEGAL Gernsheim,5015793,MEGAL GmbH & Co.KG,European Commission,100,EU Allowance deletion,5016380,European Commission,16510,Details
EU493086,10-2,2019-03-01 16:28:54.539,Completed,United Kingdom,100,Rotherham,5008252,Speciality Steel UK Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,5000,Details
EU493074,10-2,2019-03-01 16:25:41.261,Completed,United Kingdom,100,Battery Point Power Station,5008356,Scottish Hydro-Electric Power Distribution Plc,European Commission,100,EU Allowance deletion,5016380,European Commission,4269,Details
EU488285,10-2,2019-03-01 16:25:34.757,Completed,Germany,100,OGE Herbstein,5027086,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,17386,Details
EU488275,10-2,2019-03-01 16:23:47.079,Completed,Germany,100,OGE Werne,5015403,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,49185,Details
EU488267,10-2,2019-03-01 16:22:38.281,Completed,Germany,100,OGE Waidhaus,5015392,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,13613,Details
EU488260,10-2,2019-03-01 16:20:58.659,Completed,Germany,100,OGE Rimpar,5015395,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,138,Details
EU488257,10-2,2019-03-01 16:17:46.198,Completed,Germany,100,OGE Krummhörn,5015357,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,9523,Details
EU488252,10-2,2019-03-01 16:16:20.123,Completed,Germany,100,OGE Gescher,5015399,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,23156,Details
EU488245,10-2,2019-03-01 16:14:48.592,Completed,Germany,100,OGE Gernsheim,5015396,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,1881,Details
EU493076,10-2,2019-03-01 16:13:05.657,Completed,Ireland,100,Flightstar Corporation,5016781,Flightstar Corporation,European Commission,100,EU Allowance deletion,5016380,European Commission,79,Details
EU488240,10-2,2019-03-01 16:11:16.305,Completed,Germany,100,OGE Emsbüren,5015398,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,383,Details
EU488219,10-2,2019-03-01 16:08:56.607,Completed,Germany,100,OGE Bunde,5015393,Open Grid Europe GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,195,Details
EU493073,10-2,2019-03-01 16:05:44.405,Completed,United Kingdom,100,Operator Account,5007148,I.B.C. Vehicles Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,18743,Details
EU492644,10-0,2019-03-01 16:02:10.453,Completed,Romania,100,SC ENERGOTERM SA TULCEA,5010072,SC ENERGOTERM SA TULCEA,Romania,100,TDR Energy SRL,5024160,TDR Energy SRL,3764,Details
EU493069,10-2,2019-03-01 15:58:44.65,Completed,United Kingdom,100,Kemira Chemicals (UK) Ltd,5026001,Kemira Chemicals (UK) Ltd,European Commission,100,EU Allowance deletion,5016380,European Commission,20700,Details
EU490812,10-2,2019-03-01 15:56:09.012,Completed,United Kingdom,100,Operator Account,5007124,Sandwell & West Birmingham Hospitals NHS Trust,European Commission,100,EU Allowance deletion,5016380,European Commission,7078,Details
