Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU516662,10-2,2019-04-23 08:58:06.785,Completed,Romania,100,EGGER Romania,5010210,EGGER Romania SRL,European Commission,100,EU Allowance deletion,5016380,European Commission,33464,Details
EU516666,10-2,2019-04-23 08:57:11.982,Completed,Romania,100,Egger Energia SRL,5017492,Egger Energia SRL,European Commission,100,EU Allowance deletion,5016380,European Commission,11937,Details
EU515721,10-2,2019-04-23 08:56:57.629,Completed,Germany,100,1609 - Anlagenkonto,5015043,KLK Emmerich GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,43315,Details
EU516562,10-2,2019-04-23 08:56:37.408,Completed,Romania,100,Operator Account,5010168,TMK-ARTROM SA,European Commission,100,EU Allowance deletion,5016380,European Commission,28046,Details
EU516645,10-2,2019-04-23 08:55:56.737,Completed,Poland,100,PGNiG TERMIKA Energetyka Przemysłowa S.A. Zakład Jastrzębie-Zdrój Oddział Moszczenica,5003561,PGNiG TERMIKA Energetyka Przemysłowa S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,66504,Details
EU516646,10-2,2019-04-23 08:53:02.514,Completed,Netherlands,100,"Universiteit Utrecht, locatie De Uithof",5011409,Universiteit Utrecht,European Commission,100,EU Allowance deletion,5016380,European Commission,36219,Details
EU516655,10-2,2019-04-23 08:52:55.34,Completed,Slovakia,100,Duslo a. s.,5002927,"Duslo, a.s.",European Commission,100,EU Allowance deletion,5016380,European Commission,1241724,Details
EU516652,10-2,2019-04-23 08:52:13.05,Completed,Poland,100,PGNiG TERMIKA Energetyka Przemysłowa S.A. Zakład Suszec,5003567,PGNiG TERMIKA Energetyka Przemysłowa S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,34991,Details
EU516658,10-2,2019-04-23 08:49:50.557,Completed,Slovakia,100,Hnojivá Strážske,5020742,"Duslo, a.s.",European Commission,100,EU Allowance deletion,5016380,European Commission,13281,Details
EU516647,10-2,2019-04-23 08:45:35.147,Completed,Poland,100,PGNiG TERMIKA Energetyka Przemysłowa S.A. Zakład Pniówek,5003566,PGNiG TERMIKA Energetyka Przemysłowa S.A.,European Commission,100,EU Allowance deletion,5016380,European Commission,80024,Details
EU514004,10-2,2019-04-23 08:43:51.816,Completed,Germany,100,Röchling Industrial SE & Co. KG,5015198,Röchling Industrial SE & Co. KG,European Commission,100,EU Allowance deletion,5016380,European Commission,15373,Details
EU516653,10-72,2019-04-23 08:42:56.568,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Slovakia,100,Duslo a. s.,5002927,"Duslo, a.s.",103310,Details
EU516630,10-2,2019-04-23 08:42:19.531,Completed,Poland,100,Kotłownia,5023691,Okręgowa Spółdzielnia Mleczarska w Kole,European Commission,100,EU Allowance deletion,5016380,European Commission,15201,Details
EU514423,10-71,2019-04-23 08:41:53.212,Completed,Slovakia,100,Duslo a. s.,5002927,"Duslo, a.s.",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,103310,Details
EU505517,10-2,2019-04-23 08:40:34.666,Completed,Austria,100,Agrana Aschach,5004040,AGRANA Stärke GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,83757,Details
EU516649,10-72,2019-04-23 08:40:10.218,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Slovakia,100,Hnojivá Strážske,5020742,"Duslo, a.s.",1286,Details
EU505508,10-2,2019-04-23 08:39:55.497,Completed,Austria,100,Agrana Bioethanol,5004246,AGRANA Stärke GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,57174,Details
EU516641,10-2,2019-04-23 08:39:49.047,Completed,Netherlands,100,Gate Terminal B.V. (Maasvlakte),5022484,Gate terminal B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,36,Details
EU514429,10-71,2019-04-23 08:39:11.835,Completed,Slovakia,100,Hnojivá Strážske,5020742,"Duslo, a.s.",European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,1286,Details
EU516062,10-2,2019-04-23 08:34:34.461,Completed,Germany,100,1594 - Anlagenkonto,5015021,Stadt- und Überlandwerke GmbH Luckau-Lübbenau,European Commission,100,EU Allowance deletion,5016380,European Commission,11688,Details
